#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CRUSADE_DESC_NOT_STARTED;His Holiness, §Y$POPE$§! has declared a $CRUSADE$ to reclaim all parts of the §Y$TITLE$§! held by §Y$ENEMY$§!;Sa Sainteté, §Y$POPE$§! a déclaré une $CRUSADE$ pour reconquérir les terres du §Y$TITLE$§! détenues par §Y$ENEMY$§!;Seine Heiligkeit, §Y$POPE$§!, hat einen $CRUSADE$ deklariert, um alle Teile von §Y$TITLE$§!, die von §Y$ENEMY$§! gehalten werden, zurückzufordern;;Su Santidad, §Y$POPE$§! ha proclamado una $CRUSADE$ para reclamar todas las partes de §Y$TITLE$§! en posesión de §Y$ENEMY$§!;;;;;;;;;x
CRUSADE_DISTRIBUTE_POT;Distribute $FRACTION|%Y0$ of the Crusade War Chest;Distribue $FRACTION|%Y0$ des coffres de guerre de la croisade;Verteilt $FRACTION|%Y0$ der Kriegskasse des Kreuzzugs;;Distribuye un $FRACTION|%Y0$ del Cofre de guerra de la cruzada;;;;;;;;;x
CRUSADE_DISTRIBUTE_POT_TYPED;Distribute $FRACTION|%Y0$ of the Crusade $TYPE|Y$ War Chest;Distribue $FRACTION|%Y0$ des coffres de guerre de type '$TYPE|Y$' de la croisade;Verteilt $FRACTION|%Y0$ der $TYPE|Y$-Kriegskasse des Kreuzzugs;;Distribuye un $FRACTION|%Y0$ del Cofre de guerra de $TYPE|Y$ de la cruzada;;;;;;;;;x
CRUSADE_DISTRIBUTE_POT_WITH_TARGET;Distribute $FRACTION|%Y0$ of the Crusade War Chest to $TARGET|Y$;Distribue $FRACTION|%Y0$ des coffres de guerre de la croisade à $TARGET|Y$;Verteilt $FRACTION|%Y0$ der Kriegskasse des Kreuzzugs an $TARGET|Y$;;Distribuye un $FRACTION|%Y0$ del Cofre de guerra de la cruzada a $TARGET|Y$;;;;;;;;;x
CRUSADE_DISTRIBUTE_POT_WITH_TARGET_TYPED;Distribute $FRACTION|%Y0$ of the Crusade $TYPE|Y$ War Chest to $TARGET|Y$;Distribue $FRACTION|%Y0$ des coffres de guerre de type '$TYPE|Y$' de la croisade à $TARGET|Y$;Verteilt $FRACTION|%Y0$ der $TYPE|Y$-Kriegskasse des Kreuzzugs an $TARGET|Y$;;Distribuye un $FRACTION|%Y0$ del Cofre de guerra de $TYPE|Y$ de la cruzada a $TARGET|Y$;;;;;;;;;x
CRUSADE_HEADER_TEXT;§L$CRUSADE$§!;§L$CRUSADE$§!;§L$CRUSADE$§!;;§L$CRUSADE$§!;;;;;;;;;x
CRUSADE_KINGDOM_RECIPIENT;Crusade Kingdom recipient;Bénéficiaire du royaume croisé;Empfänger des Kreuzritter-Königreichs;;Receptor del reino cruzado;;;;;;;;;x
CRUSADE_LAUNCH_DATE;The Crusade will launch on $DATE|Y$ (in $DAYS_LEFT|Y$ days);La croisade démarrera le $DATE|Y$ (dans $DAYS_LEFT|Y$ jours);Der Kreuzzug wird am $DATE|Y$ beginnen (in $DAYS_LEFT|Y$ Tagen);;La cruzada comenzará el $DATE|Y$ (dentro de $DAYS_LEFT|Y$ días);;;;;;;;;x
CRUSADE_LAUNCH_DATE_TEXT;$DATE|Y$;le $DATE|Y$;$DATE|Y$;;$DATE|Y$;;;;;;;;;x
CRUSADE_LAUNCH_IN_DAYS_TEXT;in $DAYS|Y$ days;dans $DAYS|Y$ jours;in $DAYS|Y$ Tagen;;dentro de $DAYS|Y$ días;;;;;;;;;x
CRUSADE_LAUNCH_LABEL;Crusade Starting;La croisade commence;Kreuzzug beginnen;;Cruzada comienza;;;;;;;;;x
CRUSADE_NAME_WITH_SCORE;$NAME|Y$ ($SCORE|+0$%);$NAME|Y$ ($SCORE|+0$%);$NAME|Y$ ($SCORE|+0$%);;$NAME|Y$ ($SCORE|+0$%);;;;;;;;;x
CRUSADE_NAME_WITHOUT_SCORE;$NAME|Y$;$NAME|Y$;$NAME|Y$;;$NAME|Y$;;;;;;;;;x
CRUSADE_NO_ELEGIBLE_BENEFICIARY;§RNo eligible beneficiary available§!;§RPas de bénéficiaire éligible§!;§RKein geeigneter Begünstigter verfügbar§!;;§RNo hay beneficiario elegible disponible§!;;;;;;;;;x
CRUSADE_OPEN_BATTLES;§GClick to Toggle List of Battles§!;§GCliquez pour afficher la liste des batailles§!;§GKlicken, um zwischen der Liste der Schlachten zu wechseln§!;;§GPincha para navegar por la lista de batallas§!;;;;;;;;;x
CRUSADE_OTHER_DELAYED_TOOLTIP;Click to show the Pledged Participants of the other side of the Crusade.;Cliquez pour afficher les participants qui se sont engagés de l'autre camp de la croisade.;Klicken, um die eingeschworenen Teilnehmer der anderen Seite des Kreuzzugs anzuzeigen.;;Pincha para mostrar los participantes comprometidos en el otro bando de la cruzada.;;;;;;;;x
CRUSADE_OTHER_TOOLTIP;§YShow Other Side§!;§YAfficher l'autre camp§!;§YAndere Seite zeigen§!;;§YMostar el otro banco§!;;;;;;;;x
CRUSADE_PARTICIPANTS_HEADER;Pledged;Engagés;Eingeschworene;;Prometido;;;;;;;;;x
CRUSADE_PLEDGE_TEXT;Join;Rejoindre;Beitreten;;Unirse;;;;;;;;;x
CRUSADE_PLEDGED_DELAYED_TOOLTIP;These characters are pledged to participate in the Crusade when it starts.;Ces personnages ont promis de participer à la croisade lorsqu'elle commencera.;Diese Charaktere haben sich dazu verpflichtet am Kreuzzug teilzunehmen.;;Estos personajes se han comprometido a participar en la cruzada cuando esta empiece.;;;;;;;;x
CRUSADE_PLEDGED_TOOLTIP;§YPledged Participants§!;§YParticipants qui se sont engagés§!;§YEingeschworene Teilnehmer§!;;§YParticipantes comprometidos§!;;;;;;;;x
CRUSADE_POT_DELAYED_TOOLTIP;The War Chest symbolizes both wealth collected in preparation for the crusade, and any spoils of war gathered during the Crusade. At the start of the crusade, a portion of the wealth in the War Chest will be divided between the Pledged Crusaders to support their levies. At the end of a successful Crusade any wealth, piety, prestige and any artifacts remaining in the War Chest will be divided between the Pledged Crusaders, with the largest share of the spoils going to the ones who contributed the most (up to a limit).;Les coffres de guerre représentent à la fois les richesses collectées en préparation de la croisade et les butins amassés durant cette dernière. Au début de la croisade, une partie des richesses des coffres de guerre sera répartie entre les croisés qui se sont engagés à envoyer leurs levées. À la fin d'une croisade réussie, l'or, la piété, le prestige et les artefacts restants dans les coffres de guerre seront répartis entre les croisés engagés, la plus grande part allant à ceux qui ont contribué le plus (jusqu'à une certaine limite).;Die Kriegskasse symbolisiert sowohl den Reichtum, der zur Vorbereitung auf den Kreuzzug angesammelt wurde, als auch jene Kriegsbeute, die während des Kreuzzugs gesammelt wurde. Zu Beginn des Kreuzzugs wird ein Teil des Reichtums in der Kriegskasse zwischen den eingeschworenen Kreuzrittern aufgeteilt, um ihre Aufgebote zu unterstützen. Am Ende eines erfolgreichen Kreuzzugs wird jeglicher Reichtum, Pietät, Prestige und Artefakte zwischen den eingeschworenen Kreuzrittern aufgeteilt, wobei der größte Teil an diejenigen geht, die am meisten beigetragen haben (bis zu einer Obergrenze).;;El cofre de guerra simboliza tanto las riquezas acumuladas para preparar la cruzada y todos los botines de guerra reunidos durante la misma. Al comienzo de la cruzada, se repartirá una porción de las riquezas los cruzados comprometidos para apoyar sus levas. Al finalizar una cruzada exitosa, toda riqueza, piedad, prestigio cualquier artefacto que siga en el cofre se repartirá entre los que más contribuyeron (hasta un límite).;;;;;;;;x
CRUSADE_POT_TOOLTIP;§YWar Chest§!;§YCoffres de guerre§!;§YKriegskasse§!;;§YCofre de guerra§!;;;;;;;;x
CRUSADE_POT_TRIGGER;Crusade $TYPE|Y$ War Chest is $COMPARISON|Y$ $VALUE|Y0$;Les coffres de guerre de type '$TYPE|Y$' de la croisade sont $COMPARISON|Y$ $VALUE|Y0$;$TYPE|Y$-Kriegskasse des Kreuzzugs ist $COMPARISON|Y$ $VALUE|Y0$;;El cofre de guerra de $TYPE|Y$ de la cruzada es $VALUE|Y0$ $COMPARISON|Y$;;;;;;;;;x
CRUSADE_POT_WITH_SHARE;$POT$ ($SHARE|+$);$POT$ ($SHARE|+$);$POT$ ($SHARE|+$);;$POT$ ($SHARE|+$);;;;;;;;;x
CRUSADE_POT_WITHOUT_SHARE;$POT$;$POT$;$POT$;;$POT$;;;;;;;;;x
CRUSADE_PREPARATION_DAYS_ELAPSED_TRIGGER;Crusade preparation started $COMPARISON|Y$ $VALUE|Y$ days ago.;La préparation à la croisade a démarré $COMPARISON|Y$ $VALUE|Y$ jours.;Vorbereitungen auf den Kreuzzug begannen vor $COMPARISON|Y$ $VALUE|Y$;;Los preparativos de la cruzada comenzaron hace $COMPARISON|Y$ $VALUE|Y$ días.;;;;x
CRUSADE_PREPARATION_DAYS_LEFT_TRIGGER;There are $COMPARISON|Y$ $VALUE|Y$ days left of the Crusade preparation.;Il y a $COMPARISON|Y$ $VALUE|Y$ jours restant de préparation à la croisade.;Es sind $COMPARISON|Y$ $VALUE|Y$ Tage für die Vorbereitungen des Kreuzzugs übrig.;;Quedan $COMPARISON|Y$ $VALUE|Y$ días de preparativos de la cruzada.;;;;;x
CRUSADE_PREPARATION_STRENGTH_TRIGGER;Strength of the Crusaders is $COMPARISON|Y$ $VALUE|Y%$ of the defenders;La puissance des croisés est $COMPARISON|Y$ $VALUE|Y%$ à celle des défenseurs;Stärke der Kreuzritter ist $COMPARISON|Y$ $VALUE|Y%$ der Stärke der Verteidiger;;Fuerza de los cruzados es $VALUE|Y%$ $COMPARISON|Y$ de los defensores;;;;;;;;;x
CRUSADE_RECEIVER_STANCE;Stance;Position;Haltung;;Posición;;;;;;;;x
CRUSADE_RELATIVE_STRENGTH;§LTotal Strength:§! $PERC|Y%0$;§LPuissance totale :§! $PERC|Y%0$;§LGesamtstärke:§! $PERC|Y%0$;;§LFuerza total:§! $PERC|Y%0$;;;;;;;;;x
CRUSADE_SHOW_OTHER_SIDE;Other Side;Autre camp;Andere Seite;;El otro bando;;;;;;;;;x
CRUSADE_STRENGTH_DELAYED_TOOLTIP;This is the comparative military strength of this side in the Crusade, in relation to the other side. The higher the strength of your side, the more likely you are to win the war.;C'est la force de ce camp comparée à celle de l'autre camp. Plus la force de votre camp est élevée, plus vous avez de chance de gagner la guerre.;Dies ist die Gesamtstärke beider Seiten im Kreuzzug im Vergleich zur anderen Seite. Je höher die Stärke einer Seite ist, desto wahrscheinlicher ist es, dass diese den Krieg gewinnt.;;Esta es la fuerza militar de este bando de la cruzada en comparación con el otro. Cuanto mayor sea la fuerza de tu bando, más probable es que ganes la guerra.;;;;;;;;x
CRUSADE_STRENGTH_TOOLTIP;§YTotal Comparative Strength§!;§YForces totales comparées§!;§YGesamtstärke im Vergleich§!;;§YComparativa de fuerza total§!;;;;;;;;x
CRUSADE_TARGET_DELAYED_TOOLTIP;This is the target character and kingdom of the Crusade. The Pope chooses his targets based on importance to the faith, and will usually prioritize protecting the faith's homelands before going off on distant adventures.;C'est le personnage et le royaume ciblés par la croisade. Le pape choisit ses cibles selon leur importance pour la religion et donne la priorité à la défense des terres traditionnelles avant de s'engager dans des aventures lointaines.;Dies ist der Zielcharakter und das Königreich des Kreuzzugs. Der Papst wählt seine Ziele basierend auf der Wichtigkeit für den Glauben und wird in der Regel vorrangig die Heimatländer des Glaubens schützen, bevor er entferntere Abenteuer beginnt.;;Este son el personaje y reino objetivos de la cruzada. El papa escoge lo objetivos según la importancia de la fe y usualmente da prioridad a proteger la tierra natal de la fe frente a emprender aventuras lejanas.;;;;;;;;x
CRUSADE_TARGET_LOCKED;§RCrusade target is locked§!;§RLa cible de la croisade est verrouillée§!;§RZiel des Kreuzzuges ist gesperrt;;§RObjetivo de cruzada bloqueado§!;;;;;;;;;x
CRUSADE_TARGET_TOOLTIP;§YCrusade Target§!;§YCible de la croisade§!;§YZiel des Kreuzzugs§!;;§YObjetivo de la cruzada§!;;;;;;;;x
CRUSADE_UNPLEDGE_TEXT;Leave;Quitter;Verlassen;;Abandonar;;;;;;;;;x
CRUSADE_WAR_PARTICIPANT;$PARTICIPANT$: $PERC|%0Y$ ($SCORE|Y0$);$PARTICIPANT$: $PERC|%0Y$ ($SCORE|Y0$);$PARTICIPANT$: $PERC|%0Y$ ($SCORE|Y0$);;$PARTICIPANT$: $PERC|%0Y$ ($SCORE|Y0$);;;;;;;;;x
CRUSADE_WAR_STARTED_TRIGGER;This religion has a Crusade war ongoing;Cette religion a une guerre de croisade en cours;Diese Religion hat einen andauernden Kreuzzug;;Esta religión tiene una cruzada en marcha;;;;;;;;;x
CRUSADE_WARO_BATTLES;§LBattles:§!;§LBatailles : §!;§LSchlachten:§!;;§LBatallas:§!;;;;;;;;;x
CRUSADE_WARO_OCCUPATION;§LOccupation:§!;§LOccupation : §!;§LBesetzungen:§!;;§LOcupación:§!;;;;;;;;;x
CRUSADER_KINGDOM_NAME;Crusader $NAME$;$NAME$ Croisé;Kreuzritter-$NAME$;;$NAME$ cruzado;;;;;;;;;x
CU_ACTUAL_HEAVY_INFANTRY;Heavy Infantry;Infanterie lourde;Schwere Infanterie;;Infantería pesada;;;;;;;;;x
CU_ACTUAL_LIGHT_INFANTRY;Light Infantry;Infanterie légère;Leichte Infanterie;;Infantería ligera;;;;;;;;;x
CU_ARCHERS;Archers;Archers;Bogenschützen;;Arqueros;;;;;;;;;x
CU_HEAVY_CAVALRY;Heavy Cavalry;Cavalerie lourde;Schwere Kavallerie;;Caballería pesada;;;;;;;;;x
CU_LIGHT_CAVALRY;Light Cavalry;Cavalerie légère;Leichte Kavallerie;;Caballería ligera;;;;;;;;;x
CU_PIKEMEN;Pikemen;Piquiers;Pikeniere;;Piqueros;;;;;;;;;x
DE_JURE_KINGDOM_NONE_DESC;The $PROVINCE|Y$ is not traditionally considered a part of any kingdom;Le comté '$PROVINCE|Y$' n'est pas traditionnellement considéré comme faisant partie d'un royaume;$PROVINCE|Y$ wird traditionell nicht als Teil irgendeines Königreichs angesehen;;$PROVINCE|Y$ no se considera tradicionalmente parte de ningún reino;;;;;;;;;x
DE_JURE_NO_KINGDOM;No Kingdom;Pas de royaume;Kein Königreich;;Sin reino;;;;;;;;;x
DECADENCE_DESC;All adult [muslim.GetGroupName] men below the rank of Count risk acquiring the §YDecadent§! trait, especially those of low character. The amount of Decadence these men incur on their dynasty depends on their own social status as well as the total amount of Holdings controlled by the Dynasty. Decadence affects the tax income from your demesne and the morale damage that demesne levies take in battle. Ways to halt or decrease Decadence include:\n§G*§! Granting landed titles to dynasty members\n§G*§! Successfully convincing decadent Dynasty members to abandon their sinful ways\n§G*§! Imprisoning, banishing or killing decadent Dynasty members\n§G(The Religion View contains a list of decadent dynasty members.)§!;Tout [muslim.GetGroupName] adulte qui n'a pas au moins le rang de comte risque de devenir §YDécadent§!, en particulier s'il fait montre d'un faible caractère. Le niveau de décadence que ces hommes font rejaillir sur leur dynastie dépend de leur propre statut social, ainsi que du nombre de propriétés contrôlées par la dynastie. La décadence affecte les revenus maximaux générés dans le domaine, ainsi que les pertes de moral que les troupes du domaine subissent au combat. Pour freiner la décadence, voire la réduire, vous pouvez :\n§G*§! Donner des titres et des terres aux membres de la dynastie\n§G*§! Convaincre les membres décadents de la dynastie d'abandonner leur conduite pécheresse\n§G*§! Emprisonner, bannir ou tuer des membres décadents de la dynastie\n§G(Le menu de religion donne la liste des membres décadents dans la dynastie)§!;Alle erwachsenen [muslim.GetGroupName]en Männer unterhalb des Ranges Scheich können die §YDekadent§!-Eigenschaft erhalten. Die Menge an Dekadenz, welche diese Männer in ihre Dynastie einbringen, hängt von ihrem sozialen Status und der Anzahl der von der Dynastie kontrollierten Besitztümer ab. Dekadenz beeinflusst das Steuereinkommen der Domäne und die Moralschäden im Kampf. Möglichkeiten, Dekadenz zu verringern:\n§G*§! Landtitel an Dynastiemitglieder vergeben\n§G*§! Erfolgreiches Überzeugen von Dynastiemitgliedern, ihren sündigen Weg zu verlassen.\n§G*§! Einsperren, verbannen oder töten von dekadenten Dynastiemitgliedern\n§G(Die Religionsübersicht enthält eine Liste dekadenter Dynastiemitglieder.)§!;;Todos los hombres [muslim.GetGroupName] por debajo del rango de conde corren el riesgo de conseguir el rasgo §Ydecadente§!. La cantidad de decadencia que pueden acarrear en sus dinastías depende de su propia posición social, así como la cantidad total de posesiones controladas por la dinastía. Decadencia afecta los ingresos de los impuestos de tus dominios y el daño de moral que reciben las tropas del dominio durante el combate. Modos de parar o reducir la decadencia incluyen:\n§G*§! Otorgar títulos con tierras a miembros de la dinastía\n§G*§!Convencer a miembros decadentes de la dinastía a que renuncien a sus modos de vida pecaminosos\n§G*§! Encarcelar, desterrar o matar a miembros decadentes de la dinastía\n§G(La vista de religión contienen una lista de miembros decadentes de la dinastía)§!;;;;;;;;;x
DECAYS_ON;Decays $DATE|Y$;Décline le $DATE|Y$;Verfällt $DATE|Y$;;Decae $DATE|Y$;;;;;;;;;x
DEFENDER_CRUSADE_PLEDGE_TEXT;Join;Rejoindre;Beitreten;;Unirse;;;;;;;;;x
DEFENDER_CRUSADE_UNPLEDGE_TEXT;Leave;Quitter;Verlassen;;Abandonar;;;;;;;;;x
DEFENDER_PLEDGE_SUPPORT_TOOLTIP;§YPledge Support§!;§YPromesse d'engagement§!;§YUnterstützung zusagen§!;;§YPromete apoyo§!;;;;;x
DEFENDER_PLEDGE_SUPPORT_TOOLTIP_DELAYED;Pledging my support against the Crusade shows the whole world that the power of our faith is not to be taken lightly. Assuming the infidels go through with their foolish Crusade, I will defend the target.;Promettre mon soutien contre la croisade montre au monde entier que la force de notre foi n'est pas à prendre à la légère. Si les infidèles mettent à exécution leur croisade inconsidérée, je défendrai la cible.;Indem ich meine Unterstützung gegen den Kreuzzug zuspreche, zeige ich der ganzen Welt, dass die Macht unseres Glaubens nicht auf die leichte Schulter genommen werden darf. Wenn die Ungläubigen mit ihrem törichten Kreuzzug durchkommen, werde ich das Ziel verteidigen.;;Prometer apoyo contra la cruzada mostrará el mundo entero que no se debe subestimar el poder de nuestra fe. Suponiendo que los infieles lleven a cabo su ridícula cruzada, yo defenderé el objetivo.;;;;;x
DEFENDER_UNPLEDGE_SUPPORT_TOOLTIP;§YRemove Pledge§!;§YRetirer la promesse§!;§YVerpflichtung zurückziehen§!;;§YRetira la promesa§!;;;;;x
DEFENDER_UNPLEDGE_SUPPORT_TOOLTIP_DELAYED;I will remove my pledge to defend against the Crusade. Without my help, our faith might suffer a significant blow.;Je vais revenir sur ma promesse de nous défendre contre la croisade. Sans mon aide, notre foi pourrait subir un sérieux revers.;Ich werde mein Versprechen, gegen den Kreuzzug zu verteidigen, zurückziehen. Ohne meine Hilfe könnte unser Glaube einen entscheidenden Schlag erleiden.;;Retiraré la promesa de defenderse contra la cruzada. Sin mi ayuda, la fe sufrirá un golpe significativo.;;;;;x
desc_jizya_tax;[GetJizyaDesc];[GetJizyaDesc];[GetJizyaDesc];;[GetJizyaDesc];;;;;;;;;x
DESTINY_KINGDOM;[target_name.GetFirstName]ia;[target_name.GetFirstName]ie;[target_name.GetFirstName]ia;;[target_name.GetFirstName]ia;;;;;;;;;x
