#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

ADD_SCALED_PIETY_EFFECT;$CHAR|Y$ gains $VALUE|G$ Piety;$CHAR|Y$ gagne $VALUE|G$ en piété;$CHAR|Y$ gewinnt $VALUE|G$ Pietät;;$CHAR|Y$ gana $VALUE|G$ piedad;;;;;;;;;x
ADD_SCALED_PIETY_EFFECT_NEGATIVE;$CHAR|Y$ loses $VALUE|R$ Piety;$CHAR|Y$ perd $VALUE|R$ en piété;$CHAR|Y$ verliert $VALUE|R$ Pietät;;$CHAR|Y$ pierde $VALUE|R$ piedad;;;;;;;;;x
ADD_SCALED_PRESTIGE_EFFECT;$CHAR|Y$ gains $VALUE|G$ Prestige;$CHAR|Y$ gagne $VALUE|G$ en prestige;$CHAR|Y$ gewinnt $VALUE|G$ Prestige;;$CHAR|Y$ gana $VALUE|G$ prestigio;;;;;;;;;x
ADD_SCALED_PRESTIGE_EFFECT_NEGATIVE;$CHAR|Y$ loses $VALUE|R$ Prestige;$CHAR|Y$ perd $VALUE|R$ en prestige;$CHAR|Y$ verliert $VALUE|R$ Prestige;;$CHAR|Y$ pierde $VALUE|R$ prestigio;;;;;;;;;x

ADD_TO_EXTRA_HOLDING_EFFECT;$SETTLEMENT|Y$ gains a $BUILDING|Y$\n;$SETTLEMENT|Y$ obtient un bâtiment '$BUILDING|Y$'\n;$SETTLEMENT|Y$ erhält ein $BUILDING|Y$\n;;$SETTLEMENT|Y$ gana un $BUILDING|Y$\n;;;;;;;;;x

ADDHOLDING_EFFECT;Adds $VAL|Y0$ holding slots to $NAME|Y$\n;Ajoute $VAL|Y0$ emplacement(s) de propriété à $NAME|Y$\n;Erweitert $NAME|Y$ um $VAL|Y0$ Bauplätze\n;;Añade $VAL|Y0$ ranuras de asentamientos para $NAME|Y$\n;;;;;;;;x

DESTROY_IN_EXTRA_HOLDING_EFFECT;$BUILDING|Y$ in $SETTLEMENT|Y$ is destroyed\n;Le bâtiment '$BUILDING|Y$' à $SETTLEMENT|Y$ est détruit\n;$BUILDING|Y$ in $SETTLEMENT|Y$ wird zerstört\n;;$BUILDING|Y$ de $SETTLEMENT|Y$ es destruido\n;;;;;;;;;x

JOIN_FACTION_EFFECT;$BACKER|Y$ is now backing $FACTIONLEADER|Y$'s faction: §Y$FACTION$§!\n;$BACKER|Y$ soutient à présent la faction de $FACTIONLEADER|Y$: §Y$FACTION$§!\n;$BACKER|Y$ unterstützt nun die Fraktion von $FACTIONLEADER|Y$: §Y$FACTION$§!\n;;$BACKER|Y$ ahora apoya la facción de $FACTIONLEADER|Y$: §Y$FACTION$§!\n;;;;;;;;;x

LEAVE_FACTION_EFFECT;$BACKER|Y$ stops backing the §Y$FACTION$§! faction;$BACKER|Y$ ne soutient plus la faction '§Y$FACTION$§!';$BACKER|Y$ unterstützt die Fraktion §Y$FACTION$§! nicht mehr;;$BACKER|Y$ deja de apoyar a la facción §Y$FACTION$§!;;;;;;;;;x
LEAVE_FACTION_EFFECT_ALL;$BACKER|Y$ stops backing all currently backed factions;$BACKER|Y$ ne soutient plus aucune faction;$BACKER|Y$ unterstützt keine der derzeit unterstützten Fraktionen mehr;;$BACKER|Y$ deja de apoyar todas las facciones a las que apoya;;;;;;;;;x

MOVE_PREFERRED_CAPITAL;Move de jure capital to $CAPITAL|Y$\n;Déplacer la capitale à $CAPITAL|Y$\n;Verlagere die bevorzugte Hauptstadt nach $CAPITAL|Y$\n;;Trasladar capital preferida a $CAPITAL|Y$\n;;;;;;;x

REMOVE_MODIFIERS_EFFECT;$AMOUNT|Y$ instances of $MODIFIER|Y$ will be removed from $OBJECT|Y$\n;$AMOUNT|Y$ cas de $MODIFIER|Y$ seront retirés de $OBJECT|Y$\n;$AMOUNT|Y$ Instanzen von $MODIFIER|Y$ werden von "$OBJECT|Y$" entfernt\n;;$AMOUNT|Y$ casos de $MODIFIER|Y$ serán retirados de $OBJECT|Y$\n;;;;;;;;;x

SET_PACIFIED_EFFECT;Prevents $CHAR|Y$ from declaring war on others of the same realm until $DATE|Y$\n;Empêche $CHAR|Y$ de déclarer la guerre à d'autres vassaux du même pays jusqu'au $DATE|Y$\n;Hindert $CHAR|Y$ bis zum $DATE|Y$ daran, anderen im selben Reich den Krieg zu erklären\n;;Impide a $CHAR|Y$ declara la guerra a otros del mismo reino hasta $DATE|Y$\n;;;;;;;;;x

SET_COUNCIL_MALCONTENT_EFFECT;Council will be discontent\n;Le conseil sera mécontent\n;Der Rat wird unzufrieden sein\n;;El consejo estará descontento\n;;;;;;;;;x

SET_PENTARCH_TITLE_EFFECT;$PENTARCH_TITLE|Y$ will be considered the Pentarch authority over $TITLE|Y$\n;$PENTARCH_TITLE|Y$ sera le pentarque ayant autorité en $TITLE|Y$\n;$PENTARCH_TITLE|Y$ wird als Pentarchenautorität über $TITLE|Y$ anerkannt\n;;$PENTARCH_TITLE|Y$ será considerado la autoridad del Pentarca sobre $TITLE|Y$\n;;;;;;;;;x

SET_TRUCE_EFFECT;Forces a truce between $CHAR|Y$ and $TARGET|Y$ until $DATE|Y$\n;Force une trêve entre $CHAR|Y$ et $TARGET|Y$ jusqu'au $DATE|Y$\n;Erzwingt Waffenstillstand zwischen $CHAR|Y$ und $TARGET|Y$ bis $DATE|Y$\n;;Obliga a una tregua entre $CHAR|Y$ y $TARGET|Y$ hasta $DATE|Y$\n;;;;;;;;x

ADD_ARTIFACT_TO;Adds $ARTIFACT|Y$ to the treasury of $CHAR|Y$\n;Ajoute '$ARTIFACT|Y$' au trésor de $CHAR|Y$\n;Fügt der Schatzkammer von $CHAR|Y$ "$ARTIFACT|Y$" hinzu\n;;Añade $ARTIFACT|Y$ a la cámara del tesoro de $CHAR|Y$;;;;;;;;;x

ADD_SOCIETY_MODIFIER_EFFECT_DESC;$MODIFIER|Y$ is added to $SOCIETY|Y$ society until $DATE|Y$;'$MODIFIER|Y$' est ajouté à la société '$SOCIETY|Y$' jusqu'au $DATE|Y$;$MODIFIER|Y$ wird "$SOCIETY|Y$"-Zirkel bis zum $DATE|Y$ hinzugefügt;;[Root.Society.GetNameCap] contará con el modificador $MODIFIER|Y$ hasta el $DATE|Y$;;;;;;;;;x
ADD_SOCIETY_MODIFIER_EFFECT_ETERNAL_DESC;$MODIFIER|Y$ is added to $SOCIETY|Y$ society;'$MODIFIER|Y$' est ajouté à la société '$SOCIETY|Y$';$MODIFIER|Y$ wird "$SOCIETY|Y$"-Zirkel hinzugefügt;;[Root.Society.GetNameCap] está recibiendo el modificador $MODIFIER|Y$;;;;;;;;;x

CHANCE_SOCIETY_CURRENCY_EFFECT;$CHARACTER|Y$ $GAINLOSS$ $VALUE|0$ $VALUENAME|Y$\n;$CHARACTER|Y$ $GAINLOSS$ $VALUE|0$ points de $VALUENAME|Y$\n;$CHARACTER|Y$ $GAINLOSS$ $VALUE|0$ $VALUENAME|Y$\n;;$CHARACTER|Y$ $GAINLOSS$ $VALUE|0$ $VALUENAME|Y$\n;;;;;;;;;x

CHANGE_PLOT_POWER_EFFECT;Change plot power by $VALUE|Y$\n;Modifie la puissance du complot de $VALUE|Y$\n;Verschwörungsstärke um $VALUE|Y$ ändern\n;;Cambiar el poder de conspiración por $VALUE|Y$\n;;;;;;;;;x

CLEAR_DISCOVERED_SOCIETY_EFFECT;§Y[This.GetBestName]§! is no longer thought to be a member of $SOCIETY|Y$\n;[This.Get_only_Le_Title]§Y[This.GetBestName]§! n'est plus considéré[This.Get_E] comme étant un[This.Get_E] membre de $SOCIETY|Y$\n;§Y[This.GetBestName]§! wird nicht mehr als Mitglied des "$SOCIETY|Y$"-Zirkels gesehen\n;;Se cree que §Y[This.GetBestName]§! ya no forma parte de $SOCIETY|Y$\n;;;;;;;;;x

CLEAR_EDUCATION_TRAIT_EFFECT;Clear Education Trait\n;Retirer le trait d'éducation\n;Bildungsweg entfernen\n;;Quita el rasgo educacional\n;;;;;;;;;x

CLEAR_QUEST_DESC;$HOLDER|Y$ completes the mission "$WHAT|Y$" successfully;$HOLDER|Y$ réussit la mission '$WHAT|Y$';$HOLDER|Y$ schließt die Mission "$WHAT|Y$" ab;;$HOLDER|Y$ ha completado una misión: $WHAT|Y$;;;;;;;;;x
CLEAR_QUEST_DESC_FAILURE;$HOLDER|Y$ fails the mission "$WHAT|Y$";$HOLDER|Y$ rate la mission '$WHAT|Y$';$HOLDER|Y$ scheitert an der Mission "$WHAT|Y$";;$HOLDER|Y$ ha fracasado en una misión: $WHAT|Y$;;;;;;;;;x
CLEAR_QUEST_TARGET_DESC;Clears target of $WHAT|Y$ for $HOLDER|Y$;Retire la cible de $WHAT|Y$ pour $HOLDER|Y$;Entfernt Ziel von "$WHAT|Y$" für $HOLDER|Y$;;$WHAT|Y$ ha dejado de ser el objetivo de $HOLDER|Y$;;;;;;;;;x

COPY_NAME_EFFECT;Adopts the name $NEWNAME|Y$\n;Prend le nom $NEWNAME|Y$\n;Nimmt den Namen $NEWNAME|Y$ an\n;;Adopta el nombre $NEWNAME|Y$\n;;;;;;;;;x

DAMAGE_UNIT_EFFECT;Army suffers $AMOUNT|Y$ casualties;L'armée compte $AMOUNT|Y$ pertes;Armee erleidet Verluste in Höhe von $AMOUNT|Y$;;El ejército sufre $AMOUNT|Y$ bajas;;;;;;;;;x
DAMAGE_UNIT_EFFECT_PERCENTAGE;Army suffers $PERCENTAGE|Y%$ of its troops as casualties;L'armée compte $PERCENTAGE|Y%$ de pertes;Armee erleidet Verluste in Höhe von $PERCENTAGE|Y%$ ihrer Gesamtstärke;;El ejército sufre un $PERCENTAGE|Y%$ de bajas en sus tropas;;;;;;;;;x

DAMAGE_UNIT_MORALE_EFFECT;Army suffers a morale loss of  $VALUE|+%$;L'armée subit une perte de moral de  $VALUE|+%$;Armee erleidet einen Moralverlust von  $VALUE|+%$;;El ejército sufre una pérdida de moral de  $VALUE|+%$;;;;;;;;;x
DAMAGE_UNIT_MORALE_EFFECT_NEGATIVE;Army gains a morale boost of  $VALUE|+%$;L'armée obtient un gain de moral de  $VALUE|+%$;Armee erhält einen Moralzuwachs von  $VALUE|+%$;;La moral del ejército aumenta en  $VALUE|+%$;;;;;;;;;x

JOIN_SOCIETY_EFFECT_DESC;$NAME|Y$ joins $SOCIETY|Y$ society;$NAME|Y$ rejoint la société '$SOCIETY|Y$';$NAME|Y$ tritt dem "$SOCIETY|Y$"-Zirkel bei;;$NAME|Y$ se ha unido a $SOCIETY|Y$;;;;;;;;;x

LEAVE_SOCIETY_EFFECT_DESC;$NAME|Y$ leaves $SOCIETY|Y$ society;$NAME|Y$ quitte la société '$SOCIETY|Y$';$NAME|Y$ verlässt den "$SOCIETY|Y$"-Zirkel;;$NAME|Y$ ha dejado de formar parte de $SOCIETY|Y$;;;;;;;;;x

MODIFIER_ADDED;§Y$WHERE$§! gets '§Y$WHAT$§!' until §Y$DATE$§!, giving the following effects:\n$EFFECT$\n\n;§Y$WHERE$§! obtient '§Y$WHAT$§!' jusqu'au §Y$DATE$§!, avec les effets suivants : \n$EFFECT$\n\n;§Y$WHERE$§! bekommt §Y$WHAT$§! bis §Y$DATE$§!, was folgende Effekte hat:\n$EFFECT$\n\n;;§Y$WHERE$§! consigue §Y$WHAT$§! hasta §Y$DATE$§!, con los efectos siguientes:\n$EFFECT$\n\n;;;;;;;;;x
MODIFIER_ADDED_NO_EFFECT;§Y$WHERE$§! gets '§Y$WHAT$§!' until §Y$DATE$§!;§Y$WHERE$§! obtient '§Y$WHAT$§!' jusqu'au §Y$DATE$§!;§Y$WHERE$§! erhält "§Y$WHAT$§!" bis zum §Y$DATE$§!;;§Y$WHERE$§! consigue "§Y$WHAT$§!" hasta §Y$DATE$§!;;;;;;;;;x
MODIFIER_ADDED_NO_END;§Y$WHERE$§! gets '§Y$WHAT$§!', giving the following effects:\n$EFFECT$\n\n;§Y$WHERE$§! obtient '§Y$WHAT$§!', avec les effets suivants :\n$EFFECT$\n\n;§Y$WHERE$§! erhält "§Y$WHAT$§!", mit den folgenden Auswirkungen:\n$EFFECT$\n\n;;§Y$WHERE$§! recibe '§Y$WHAT$§!', dando los siguientes efectos:\n$EFFECT$\n\n;;;;;;;;;x
MODIFIER_ADDED_NO_END_NO_EFFECT;§Y$WHERE$§! gets '§Y$WHAT$§!';§Y$WHERE$§! obtient '§Y$WHAT$§!';§Y$WHERE$§! erhält "§Y$WHAT$§!";;§Y$WHERE$§! consigue "§Y$WHAT$§!";;;;;;;;;x

SET_ARTIFACT_CREATION_DATE;Sets the date of creation to $DATE|Y$;Définit la date de création au $DATE|Y$;Legt den $DATE|Y$ als das Datum der Schöpfung fest;;Establece la fecha de creación el $DATE|Y$;;;;;;;;;x

SET_ARTIFACT_ORIGINAL_OWNER;Set the artifact's original owner to $WHO|Y$\n;Mettre le propriétaire d'origine à $WHO|Y$\n;$WHO|Y$ als ursprünglichen Besitzer des Artefakts einstellen\n;;Indica que el artefacto pertenece originalmente a $WHO|Y$\n;;;;;;;;;x

SET_DISCOVERED_SOCIETY_EFFECT;§Y[This.GetBestName]§! is revealed as a member of $SOCIETY|Y$\n;Il a été révélé que [This.Get_only_le_Title]§Y[This.GetBestName]§! est un[This.Get_E] membre $SOCIETY|Y$\n;§Y[This.GetBestName]§! wird als Mitglied des "$SOCIETY|Y$"-Zirkels enttarnt\n;;Ha quedado revelado que §Y[This.GetBestName]§! forma parte de $SOCIETY|Y$\n;;;;;;;;;x

SET_FAMILY_LOWBORN_EFFECT;$CHAR|Y$ becomes lowborn\n;$CHAR|Y$ devient de basse extraction\n;$CHAR|Y$ wird zu einer Person niederer Geburt\n;;$CHAR|Y$ se vuelve de humilde cuna\n;;;;;;;;;x

SET_FLANK_TACTIC_EFFECT;Flank changes tactic to $TACTIC|$;Le flanc change sa tactique en '$TACTIC|$';Flanke ändert ihre Taktik auf $TACTIC|$;;El flanco cambia la táctica a $TACTIC|$;;;;;;;;;x

SET_INTERESTED_SOCIETY_EFFECT;§Y[This.GetBestName]§! becomes interested in joining $SOCIETY|Y$\n;Devient intéressé à rejoindre $SOCIETY|Y$\n;Entwickelt Interesse, dem "$SOCIETY|Y$"-Zirkel beizutreten\n;;Se interesa por unirse a $SOCIETY|Y$\n;;;;;;;;;x

SET_INTERESTED_SOCIETY_EFFECT_NONE;§Y[This.GetBestName]§! loses interest in joining a Society\n;Perd son intérêt à rejoindre une société\n;Verliert Interesse, einem Zirkel beizutreten\n;;Pierde interés en unirse a una sociedad\n;;;;;;;;;x

SET_QUEST_DESC;$HOLDER|Y$ accepts the mission $WHAT|Y$.\n $DESC$;$HOLDER|Y$ accepte la mission '$WHAT|Y$'.\n $DESC$\n;$HOLDER|Y$ akzeptiert die Mission "$WHAT|Y$".\n $DESC$\n;;$HOLDER|Y$ acepta una misión: $WHAT|Y$. $DESC$\n;;;;;;;;;x

SET_QUEST_TARGET_DESC;$HOLDER|Y$ accepts the mission $WHAT|Y$ targeting $TARGET|Y$. $DESC$\n;$HOLDER|Y$ accepte la mission '$WHAT|Y$' ciblant $TARGET|Y$. $DESC$\n;$HOLDER|Y$ akzeptiert die Mission "$WHAT|Y$" mit $TARGET|Y$ als Ziel. $DESC$\n;;$HOLDER|Y$ acepta una misión relacionada con $TARGET|Y$: $WHAT|Y$. $DESC$\n;;;;;;;;;x

SET_SOCIETY_GRANDMASTER_EFFECT;Becomes the Grandmaster of their Society;Devient le grand maître de sa société;Wird zum Großmeister eines Zirkels;;Se convierte en gran maestre de la sociedad;;;;;;;;;x

SOCIETY_RANK_DOWN_EFFECT_DESC;$NAME|Y$ is demoted $RANK|Y$ in $SOCIETY|Y$;$NAME|Y$ est rétrogradé au rang de $RANK|Y$ dans la société '$SOCIETY|Y$';$NAME|Y$ wird im "$SOCIETY|Y$"-Zirkel zum Rang $RANK|Y$ degradiert;;$NAME|Y$ desciende a $RANK|Y$ en $SOCIETY|Y$;;;;;;;;;x
SOCIETY_RANK_UP_EFFECT_DESC;$NAME|Y$ is promoted to $RANK|Y$ in $SOCIETY|Y$;$NAME|Y$ est promu au rang $RANK|Y$ dans la société '$SOCIETY|Y$';$NAME|Y$ wird im "$SOCIETY|Y$"-Zirkel zum Rang $RANK|Y$ befördert;;$NAME|Y$ asciende a $RANK|Y$ en $SOCIETY|Y$;;;;;;;;;x

ADD_WONDER_EFFECT;$TYPE|Y$ is constructed\n;$TYPE|Y$ est construit\n;$TYPE|Y$ wird gebaut\n;;$TYPE|Y$ construido\n;;;;;;;;;x

DESTROY_WONDER_EFFECT;The Great Work is destroyed\n;Le grand ouvrage est détruit\n;Das Große Bauwerk wird zerstört\n;;La gran obra está destrozada\n;;;;;;;;;x

PIETY_EFFECT_CHARACTER;§Y$WHO$§! $DIRECTION$ $VALUE$ $PIETYNAME$\n;§Y$WHO$§! $DIRECTION$ $VALUE$ en $PIETYNAME$\n;§Y$WHO$§! $DIRECTION$ $VALUE$ $PIETYNAME$\n;;§Y$WHO$§! $DIRECTION$ $VALUE$ $PIETYNAME$;;;;;;;;;x

SET_DYNASTY_NAME_EFFECT;The $OLD_NAME|Y$ dynasty is renamed to $NEW_NAME|Y$;La dynastie $OLD_NAME|Y$ est renommée $NEW_NAME|Y$;Die $OLD_NAME|Y$-Dynastie wird zu $NEW_NAME|Y$ umbenannt;;La dinastía $OLD_NAME|Y$ cambia de nombre a $NEW_NAME|Y$;;;;;;;;;x

SET_WONDER_DAMAGED_EFFECT_FALSE;The Great Work is restored to its former glory\n;Le grand ouvrage a retrouvé sa splendeur\n;Das große Bauwerk wird restauriert und zu seiner alten Pracht gebracht\n;;La gran obra ha sido restaurada a su antiguo esplendor\n;;;;;;;;;x
SET_WONDER_DAMAGED_EFFECT_TRUE;The Great Work is damaged and becomes unusable\n;Le grand ouvrage est endommagé et devient inutilisable\n;Das große Bauwerk ist beschädigt und wird unbrauchbar\n;;La gran obra está dañada y queda inservible\n;;;;;;;;;x

WONDER_EFFECT_ADD_SPECIFIC_UPGRADE;Add $WONDER_UPGRADE_TYPE|Y$ feature;Ajoute la caractéristique '$WONDER_UPGRADE_TYPE|Y$';Fügt die Verbesserung $WONDER_UPGRADE_TYPE|Y$ hinzu;;Añade mejora $WONDER_UPGRADE_TYPE|Y$;;;;;;;;;x

WONDER_EFFECT_COMPLETE_STAGE;Complete stage $NUM|Y$ of the §Y[This.GetName]§!;Termine l'étape $NUM|Y$;Beendet Bauphase $NUM|Y$;;Completa la fase $NUM|Y$;;;;;;;;;x

WONDER_EFFECT_DESTROY_UPGRADE;Destroy feature;Détruit la caractéristique;Verbesserung zerstören;;Destruye elemento;;;;;;;;;x

WONDER_EFFECT_DESTROY_UPGRADE_SPECIFIC;Destroy any feature of type $WONDER_UPGRADE_TYPE|Y$;Détruit toute caractéristique de type '$WONDER_UPGRADE_TYPE|Y$';Zerstört eine beliebige Verbesserung des Typs $WONDER_UPGRADE_TYPE|Y$;;Destruye cualquier elemento de tipo $WONDER_UPGRADE_TYPE|Y$;;;;;;;;;x

WONDER_EFFECT_FINISH_IF_OF_TYPE;Finish the feature $WONDER_UPGRADE_TYPE|Y$ if it is being constructed;Termine la caractéristique '$WONDER_UPGRADE_TYPE|Y$' si elle est en construction;Beendet mit dem Bau der Verbesserung $WONDER_UPGRADE_TYPE|Y$, wenn diese momentan gebaut wird;;Termina el elemento $WONDER_UPGRADE_TYPE|Y$ si se está construyendo;;;;;;;;;x

WONDER_EFFECT_FINISH_UPGRADE;Finish §Y[This.GetName]§!;Termine §Y[This.GetName]§!;Beendet den Bau von §Y[This.GetName]§!;;Termina §Y[This.GetName]§!;;;;;;;;;x

WONDER_EFFECT_FINISH_UPGRADE_ANY;Finish any features;Termine toute caractéristique;Beendet eine beliebige Verbesserung;;Termina cualquier elemento;;;;;;;;;x

PROPAGATE_BLOODLINE_FROM_EFFECT;$MEMBER|Y$ and their offspring are now considered part of the $BLOODLINE|Y$;$MEMBER|Y$ et ses descendants sont maintenant considérés comme appartenant à la lignée $BLOODLINE|Y$;$MEMBER|Y$ und alle Nachkommen werden nun als Teil der Blutlinie $BLOODLINE|Y$ angesehen;;$MEMBER|Y$ y su descendencia ya son considerados parte del $BLOODLINE|Y$;;;;;;;;;x

WONDER_ADD_UPGRADE_SLOT;Add $NUM|Y$ feature slot to the §Y[This.GetName]§!;Ajouter $NUM|Y$ emplacement de caractéristique;Fügt $NUM|Y$ Verbesserungsplatz hinzu;;Añade $NUM|Y$ casilla de elemento;;;;;;;;;x
WONDER_ADD_UPGRADE_SLOTS;Add $NUM|Y$ feature slots to the §Y[This.GetName]§!;Ajouter $NUM|Y$ emplacements de caractéristique;Fügt $NUM|Y$ Verbesserungsplätze hinzu;;Añade $NUM|Y$ casillas de elementos;;;;;;;;;x

WONDER_REMOVE_UPGRADE_SLOT;Remove $NUM|Y$ feature slot from the §Y[This.GetName]§!;Supprimer $NUM|Y$ emplacement de caractéristique;Entfernt $NUM|Y$ Verbesserungsplatz;;Quita $NUM|Y$ casilla de elemento;;;;;;;;;x
WONDER_REMOVE_UPGRADE_SLOTS;Remove $NUM|Y$ feature slots from the §Y[This.GetName]§!;Supprimer $NUM|Y$ emplacements de caractéristique;Entfernt $NUM|Y$ Verbesserungsplätze;;Quita $NUM|Y$ casillas de elementos;;;;;;;;;x

LOCK_CRUSADE_TARGET_EFFECT;The target for the imminent Crusade is locked;La cible pour la croisade imminente est verrouillée;Das Ziel des bevorstehenden Kreuzzugs ist gesperrt;;El objetivo de la próxima cruzada está bloqueado;;;;;x
NOT_LOCK_CRUSADE_TARGET_EFFECT;The target for the imminent Crusade can be changed;La cible pour la croisade imminente peut être changée;Das Ziel des bevorstehenden Kreuzzugs kann geändert werden;;Se puede cambiar el objetivo de la próxima cruzada;;;;;x

SET_TITLE_ADVENTURER_EFFECT;§Y$TITLE$§! becomes an adventurer title\n;§Y$TITLE$§! devient un titre d'aventurier\n;§Y$TITLE$§! wird zu einem Abenteurertitel\n;;§Y$TITLE$§!se convierte en un título de aventurero\n;;;;;;;;x
UNSET_TITLE_ADVENTURER_EFFECT;§Y$TITLE$§! will no longer be an adventurer title\n;§Y$TITLE$§! ne sera plus un titre d'aventurier\n;§Y$TITLE$§! ist nun kein Abenteurertitel mehr\n;;§Y$TITLE$§!Ya no será un título de aventurero\n;;;;;;;;x

SET_TITLE_LANDLESS_EFFECT;§Y$TITLE$§! becomes a temporary title\n;§Y$TITLE$§! devient un titre temporaire\n;§Y$TITLE$§! wird zu einem temporären Titel\n;;§Y$TITLE$§! se convierte en un título temporal \n;;;;;;;;x
UNSET_TITLE_LANDLESS_EFFECT;§Y$TITLE$§! will no longer be a temporary title\n;§Y$TITLE$§! ne sera plus un titre temporaire\n;§Y$TITLE$§! ist nun kein temporärer Titel mehr\n;;§Y$TITLE$§!ya no será un título temporal\n;;;;;;;;x

FREE_INVESTITURE;Any liege lord may appoint Bishops\n;N'importe quel seigneur peut nommer les évêques\n;Jeder Lehnsherr kann Bischöfe ernennen.\n;;Cualquier señor feudal puede nombrar obispos\n;;;;;;;;;x
CHURCH_INVESTITURE;Only the Pope may appoint Bishops\n;Seul le Pape peut nommer les évêques\n;Nur der Papst kann Bischöfe ernennen.\n;;Solo el Papa puede nombrar obispos\n;;;;;;;;;x

no_vice_royalties;No Viceroyalties\n;Pas de vice-royautés\n;Keine Vizekönigreiche\n;;No Virreinatos\n;;;;;;;;;x
baron_vice_royalties;Allows Barony Viceroyalties\n;Autorise la création de vice-royautés à partir de baronnies\n;Ermöglicht Vizebaroniewürden\n;;Permite Virreinatos en la Baronía\n;;;;;;;;;x
count_vice_royalties;Allows County Viceroyalties\n;Autorise la création de vice-royautés à partir de comtés\n;Ermöglicht Vizegrafschaftswürden\n;;Permite Virreinatos en el Condado\n;;;;;;;;;x
duke_vice_royalties;Allows Kingdom and Duchy Viceroyalties\n;Autorise la création de vice-royautés à partir de duchés et de royaumes\n;Gestattet das Einsetzen von Vizeherrschern in Königreichen und Herzogtümern\n;;Permite los virreinatos en reinos y ducados\n;;;;;;;;;x
king_vice_royalties;Allows Kingdom Viceroyalties\n;Autorise la création de vice-royautés à partir de royaumes\n;Ermöglicht Vizekönigswürden\n;;Permite Virreinatos en el Reino\n;;;;;;;;;x
emperor_vice_royalties;Allows Empire Viceroyalties\n;Autorise la création de vice-royautés à partir d'empires\n;Ermöglicht Vizekaiserwürden\n;;Permite Virreinatos en el Imperio\n;;;;;;;;;x

PLOT_IS_REVEALED;Plot is revealed\n;Complot révélé\n;Verschwörung wird aufgedeckt\n;;El complot es descubierto\n;;;;;;;;;x

CROWN_CHARTERS_ONLY;Only the Crown can grant city charters\n;Seule la Couronne peut accorder des chartes de cité.\n;Nur die Krone kann Stadtrechte gewähren.\n;;Solo la Corona puede conceder fueros\n;;;;;;;;;x
FREE_CHARTERS;Any liege lord can grant city charters\n;N'importe quel seigneur peut accorder des chartes de cité.\n;Jeder Lehnsherr kann Stadtrechte gewähren.\n;;Cualquier señor feudal puede conceder fueros\n;;;;;;;;;x

convert_settlement_to_castle;§Y$SETTLEMENT$§! will be upgraded to a castle.\n;§Y$SETTLEMENT$§! est sur le point d'être amélioré en château.\n;§Y$SETTLEMENT$§! wird zur Burg ausgebaut.\n;;§Y$SETTLEMENT$§!Se actualizará a un castillo.\n;;;;;;;;;x
convert_settlement_to_city;§Y$SETTLEMENT$§! will be upgraded to a city.\n;§Y$SETTLEMENT$§! est sur le point d'être amélioré en cité.\n;§Y$SETTLEMENT$§! wird zur Stadt ausgebaut.\n;;§Y$SETTLEMENT$§!se actualizará a una ciudad.\n;;;;;;;;;x
convert_settlement_to_temple;§Y$SETTLEMENT$§! will be upgraded to a temple.\n;§Y$SETTLEMENT$§! est sur le point d'être amélioré en temple.\n;§Y$SETTLEMENT$§! wird zum Tempel ausgebaut.\n;;§Y$SETTLEMENT$§!se actualizarán a un templo.\n;;;;;;;;;x
convert_settlement_to_tribal;§Y$SETTLEMENT$§! will be upgraded to a tribe.\n;§Y$SETTLEMENT$§! est sur le point d'être amélioré en système tribal.\n;§Y$SETTLEMENT$§! wird zum Stamm ausgebaut.\n;;§Y$SETTLEMENT$§!se actualizará a una tribu.\n;;;;;;;;;x
converts_to_castle;Will convert to §Y$NAME$§! when upgraded to a castle.;Se change en §Y$NAME$§! après amélioration en château.;Wird beim Ausbau zu einer Burg umgewandelt in §Y$NAME$§!.;;Se convertirá en §Y$NAME$§! al actualizarse a castillo.;;;;;;;;;x
converts_to_city;Will convert to §Y$NAME$§! when upgraded to a city.;Se change en §Y$NAME$§! après amélioration en cité.;Wird beim Ausbau zu einer Stadt umgewandelt in §Y$NAME$§!.;;Se convertirá en §Y$NAME$§! al actualizarse a ciudad. ;;;;;;;;;x
converts_to_temple;Will convert to §Y$NAME$§! when upgraded to a temple.;Se change en §Y$NAME$§! après amélioration en temple.;Wird beim Ausbau zu einem Tempel umgewandelt in §Y$NAME$§!.;;Se convertirá en §Y$NAME$§! al actualizarse a templo.;;;;;;;;;x
converts_to_tribal;Will convert to §Y$NAME$§! when upgraded to a tribal.;Se change en §Y$NAME$§! après amélioration en système tribal.;Wird beim Ausbau zu einem Stamm umgewandelt in §Y$NAME$§!.;;Se convertirá en §Y$NAME$§! al actualizarse a tribu.;;;;;;;;;x
