AbrahamDLC;Sons of Abraham;Les Fils d'Abraham (Sons of Abraham);Sons of Abraham;;Hijos de Abraham;;;;;;;;;x
DLC_dlc010_EXAMPLE_IMAGE_3_TOOLTIP_DELAYED;"Ioannes III Doukas Batatzes was Emperor of Nicaea from 1222 to 1254. The Batatzes was a noble Byzantine family that become prominent during the Komnenian period. He is a canonized saint, under the name John the Merciful.";Ioannes III Doukas des Batatzes était l'empereur de Nicée de 1222 à 1254 et un saint canonisé sous le nom de Jean l'Aumônier. Les Batatzes étaient une famille noble byzantine qui est devenue importante pendant la période comnène.;"Johannes III. Doukas Batatzes war von 1222 bis 1254 Kaiser von Nizäa. Die Batatzes waren eine adlige byzantinische Familie, die während der Komnanen-Periode bekannt wurde. Johannes wurde heiliggesprochen und unter dem Namen Johannes der Barmherzige bekannt.";;Juan III Ducas Vatatzés fue emperador de Nicea de 1222 a 1254. Los Vatatzés fueron una familia bizantina noble que adquirió importancia durante el periodo de los Comnenos y Juan fue canonizado bajo el nombre de san Juan el Misericordioso.;;;;;;;;;x
DLC_dlc010_EXAMPLE_IMAGE_4_TOOLTIP;King Fernando of Castille \nDynasty: d'Ivrea \nDate: 1241 AD;Roi Fernandon de Castille \nDynastie : d'Ivrée \nDate : 1241 ap. J-C;König Fernando von Kastillien \nDynastie: d'Ivrea \nDatum: 1241 n. Chr.;;Rey Fernando de Castilla \nDinastía: Ivrea \nFecha: 1241 d.C..;;;;;;;;;x
DLC_dlc010_EXAMPLE_IMAGE_4_TOOLTIP_DELAYED;"Ferdinand III, nicknamed the Saint (El Santo), was one of the most successful kings of Castile and León but also the mastermind of the most expansive campaign of Reconquista. He led a twenty-year onslaught against the al-Andalus, taking all the Muslim part of Spain but the Emirate of Granada.";Ferdinand III, surnommé le Saint (El Santo), fut l'un des rois les plus réputés de Castille et León mais aussi le cerveau de la plus grande campagne de la Reconquista. Il a mené une attaque pendant vingt ans contre al-Andalus, prenant toute la partie musulmane de l'Espagne à l'exception de l'Émirat de Grenade.;"Ferdinand III, auch als der Heilige (El Santo) bekannt, war einer der erfolgreichsten Könige von Kastillien und León und auch derjenige, der die Reconquista plante. Er führte einen zwanzigjährigen Angriff geben al-Andalus, wobei er den gesamten muslimischen Teil Spaniens, abgesehen vom Emirat Granadas, übernahm.";;Fernando III, llamado el Santo, no solo fue uno de los reyes más exitosos de Castilla y León, sino también el cerebro de la campaña más expansiva de la Reconquista. Lanzó un embate de 20 años contra Al Ándalus, tomando todas las tierras musulmanas de España, salvo el emirato de Granada.\n;;;;;;;;;x
DLC_dlc010_RECOMMENDATION_MEDIEVAL_EUROPE;The second §YDynasty Shields§! pack contains the additional 50 Coat of Arms for famous and prestigious families of Medieval Europe.\n;Le §YPack d'armoiries 2§! contient 50 armoiries supplémentaires pour les prestigieuses familles de l'Europe médiévale. \n;Das zweite Paket zu §YDynasty Shields§! enthält weitere 50 Wappenschilde der berühmtesten Familien des mittelalterlichen Europas.\n;;El segundo pack de §YEscudos dinásticos§! contiene 50 escudos de armas más de familias famosas y prestigiosas de la Europa medieval.\n;;;;;;;;;x
DLC_dlc010_TOOLTIP_DELAYED;- 50 unique dynastic shields for 50 famous families of Medieval Europe;- 50 blasons uniques pour des familles célèbres d'Europe médiévale;- 50 einzigartige Wappenschilde für 50 der berühmtesten Familien des mittelalterlichen Europas;;- 50 escudos dinásticos únicos para las 50 familias más famosas de Europa medieval;;;;;;;;;x
DLC_dlc010_TOOLTIP_INSTANT;§YDynasty Coat of Arms Pack 2§!;§YDynasty Coat of Arms Pack 2§! (Pack d'armoiries 2);§YDynasty Coat of Arms Pack 2§!;;§YEscudos dinásticos 2§!;;;;;;;;;x
DLC_dlc011_RECOMMENDATION_LEGASY_OF_ROME_CULTURE;The §YLegacy of Rome§! expansion focuses on the rich political world of Byzantine Empire. Will you restore the old Roman lands and glory?\n;L'extension §YHéritage de Rome§! se concentre sur le riche monde politique de l'Empire byzantin. Restaurerez-vous l'ancienne gloire romaine ?;Die Erweiterung §YLegacy of Rome§! konzentriert sich auf die reiche politische Welt des Byzantinischen Reiches. Werdet Ihr den Ruhm der alten römischen Ländereien wiederherstellen?\n;;La expansión §YLegacy of Rome§! se centra en el rico mundo político del Imperio bizantino. ¿Restaurarás las antiguas tierras y gloria de Roma?\n;;;;;;;;;x
DLC_dlc011_RECOMMENDATION_LEGASY_OF_ROME_RELIGION;The §YLegacy of Rome§! expansion allows Orthodox rulers to mend the great schism, reuniting the Western and Eastern halves of the church.\n;L'extension §YHéritage de Rome§! permet aux dirigeants orthodoxes de mettre fin au Grand Schisme. \n;Die Erweiterung §YLegacy of Rome§! erlaubt es orthodoxen Herrschern das Große Schisma zu heilen und die westliche und östliche Kirche wieder zu vereinen.\n;;La expansión §YLegacy of Rome§! Permite a los gobernantes ortodoxos reparar el gran cisma, uniendo a las mitades occidental y oriental de la Iglesia.\n;;;;;;;;;x
DLC_dlc011_RECOMMENDATION_LOR_CULTURE;Retinues are regiments of troops that unlike levies don’t need to be dismissed before declaring war. The §Y[Root.Culture.GetName]§! culture has a unique type of retinue, [Root.GetCultureArmyNamePlural].\n;Les escortes sont des régiments qui contrairement aux levées n'ont pas besoin d'être démobilisées avant de déclarer la guerre. La culture §Y[Root.Culture.GetName]§! culture a un type unique d'escorte, [Root.GetCultureArmyNamePlural].\n;Das Gefolge sind Regimenter, die anders als Lehnstruppen nicht vor einer Kriegserklärung aufgelöst werden müssen. Die §Y[Root.Culture.GetName]e§! Kultur hat einen einzigartigen Typ von Gefolge, [Root.GetCultureArmyNamePlural].\n;;Los séquitos son regimientos de tropas a las que no hay que despedir antes de declarar la guerra, al contrario que las levas. La cultura §Y[Root.Culture.GetName]§! tiene un tipo de séquito especial, [Root.GetCultureArmyNamePlural].\n;;;;;;;;;x
DLC_dlc011_RECOMMENDATION_LOR_CULTURE_UNSPECIFIC;Retinues are regiments of troops that unlike levies don’t need to be dismissed before declaring war. The §Y[Root.Culture.GetName]§! culture has a unique type of retinue.\n;Les escortes sont des régiments qui contrairement aux levées n'ont pas besoin d'être démobilisées avant de déclarer la guerre. La culture §Y[Root.Culture.GetName]§! a un type unique d'escorte.\n;Das Gefolge sind Regimenter, die anders als Lehnstruppen nicht vor einer Kriegserklärung aufgelöst werden müssen. Die §Y[Root.Culture.GetName]e§! Kultur hat einen einzigartigen Typ von Gefolge.\n;;Los séquitos son regimientos de tropas a las que no hay que despedir antes de declarar la guerra, al contrario que las levas. La cultura §Y[Root.Culture.GetName]§! tiene un tipo de séquito especial.\n;;;;;;;;;x
DLC_dlc011_TOOLTIP_DELAYED;- Retinues, your private standing army \n- Ability to restore the Rome Empire \n- Mend the great schism via decisions \n\nAdditional Features: \n- Improve Your Ruler \n- Orthodox councilor models \n- New Events and Decisions with the Byzantine Empire as the focus;- Les escortes, votre armée privée permanente \n- Possibilité de restaurer l'Empire de Rome \n- Mettre fin au Grand Schisme via des décisions \n\nCaractéristiques additionnelles : \n- Améliorer votre dirigeant \n- Modèles de conseillers orthodoxes \n- De nouveaux événements et décisions autour de l'Empire byzantin;- Gefolge, Eure private Armee\n- Stellt das Römischen Reich wieder her\n- Heilt das Große Schisma durch eine Entscheidung\n\nZusätzliche Inhalte:\n- Verbessert Euren Herrscher\n- Orthodoxe Modelle für Ratsmitglieder\n- Neue Events und Entscheidungen mit dem Byzantinischen Reich im Fokus;;- Séquitos, ejércitos propios permanentes \n- Posibilidad de restaurar el Imperio romano \n- Repara el gran cisma mediante decisiones \n\nAdemás: \n- Mejora a tu gobernante \n- Modelos de consejeros ortodoxos \n- Nuevos eventos y decisiones centrados en el Imperio bizantino;;;;;;;;;x
DLC_dlc011_TOOLTIP_INSTANT;§YLegacy of Rome§!;§YLegacy of Rome§! (Héritage de Rome);§YLegacy of Rome§!;;§YLegacy of Rome§!;;;;;;;;;x
DLC_dlc012_RECOMMENDATION_BYZANTINE;The §Y$DLC_NAME$§! contains exclusive unit models for the §Y[Root.Culture.GetName]§! culture. Now meaning that you can easily distinguish your culture unique armies on the map.\n;Le DLC §Y$DLC_NAME$§! contient des modèles d'unités exclusifs pour la culture §Y[Root.Culture.GetName]§!. Vous pouvez donc facilement distinguer les armées de cette culture des autres sur la carte. \n;Der DLC §Y$DLC_NAME$§! enthält einzigartige Einheitenmodelle für §Y[Root.Culture.GetName]e§! Kulturen. Das bedeutet, dass Ihr jetzt die Armeen Eurer Kultur eindeutig auf der Karte unterscheiden könnt.\n;;El §Y$DLC_NAME$§! contiene modelos de unidades únicas para la cultura §Y[Root.Culture.GetName]§!. Ahora podrás distinguir fácilmente en el mapa a los ejércitos únicos de tu cultura.\n;;;;;;;;;x
DLC_dlc012_TOOLTIP_DELAYED;- Unique graphic units for characters of Byzantine cultures;- Des graphiques d'unités pour les personnages des cultures byzantines;- Einzigartiger Einheitengrafiken für Charaktere byzantinischer Kulturen;;- Gráficos únicos de unidades para personajes de culturas bizantinas;;;;;;;;;x
DLC_dlc012_TOOLTIP_INSTANT;§YByzantine Unit Pack§!;§YByzantine Unit Pack§! (Pack d'unités byzantines);§YByzantine Unit Pack§!;;§YUnidades bizantinas§!;;;;;;;;;x
DLC_dlc013_RECOMMENDATION_AFRICAN;The §Y$DLC_NAME$§! will make the characters of §Y[Root.Culture.GetName]§! culture appear unique in your game, with a wide arrange of face combinations for both male and female characters.\n;Le DLC §Y$DLC_NAME$§! rendra les personnages de culture §Y[Root.Culture.GetName]§! uniques dans votre jeu, avec une grande variété de combinaisons de visages pour hommes et femmes. \n;Der DLC §Y$DLC_NAME$§! gibt Charakteren der §Y[Root.Culture.GetName]en§! Kultur ein einzigartiges Aussehen im Spiel und enthält duzende Gesichterkombinationen für männliche und weibliche Charaktere.\n;;El §Y$DLC_NAME$§! dará un aspecto único a los personajes de la cultura §Y[Root.Culture.GetName]§! de tu partida, con una gran variedad de combinaciones de rostros para personajes masculinos y femeninos.\n;;;;;;;;;x
DLC_dlc013_TOOLTIP_DELAYED;- Unique face combinations for characters of African cultures;- Des visages uniques pour les personnages des cultures africaines;- Einzigartiger Gesichterkombinationen für Charaktere afrikanischer Kulturen;;- Combinaciones únicas de rostros para personajes de culturas africanas;;;;;;;;;x
DLC_dlc013_TOOLTIP_INSTANT;§YAfrican Portraits§!;§YAfrican Portraits§! (Portraits africains);§YAfrican Portraits§!;;§YRetratos africanos§!;;;;;;;;;x
DLC_dlc014_RECOMMENDATION_MEDITERRANEAN;The §Y$DLC_NAME$§! will make the characters of §Y[Root.Culture.GetName]§! culture appear unique in your game, with thousands of face combinations for both male and female characters.\n;Le DLC §Y$DLC_NAME$§! rendra les personnages de culture §Y[Root.Culture.GetName]§! uniques dans votre jeu, avec une grande variété de combinaisons de visages pour hommes et femmes. \n;Der DLC §Y$DLC_NAME$§! gibt Charakteren der §Y[Root.Culture.GetName]en§! Kultur ein einzigartiges Aussehen im Spiel und enthält tausende Gesichterkombinationen für männliche und weibliche Charaktere.\n;;El §Y$DLC_NAME$§! dará un aspecto único a los personajes de la cultura §Y[Root.Culture.GetName]§! de tu partida, con miles de combinaciones de rostros para personajes masculinos y femeninos.\n;;;;;;;;;x
DLC_dlc014_TOOLTIP_DELAYED;- Unique face combinations for characters of Mediterranean cultures;- Des visages uniques pour les personnages des cultures méditerranéennes;- Einzigartiger Gesichterkombinationen für Charaktere südländischer Kulturen;;- Combinaciones únicas de rostros para personajes de culturas mediterráneas;;;;;;;;;x
DLC_dlc014_TOOLTIP_INSTANT;§YMediterranean Portraits§!;§YMediterranean Portraits§! (Portraits méditerranéens);§YMediterranean Portraits§!;;§YRetratos mediterráneos§!;;;;;;;;;x
DLC_dlc015_RECOMMENDATION_RUSSIAN;The §Y$DLC_NAME$§! contains exclusive unit models for the §Y[Root.Culture.GetName]§! culture. Now meaning that you can easily distinguish your culture unique armies on the map.\n;Le DLC §Y$DLC_NAME$§! contient des modèles d'unités exclusifs pour la culture §Y[Root.Culture.GetName]§!. Vous pouvez donc facilement distinguer les armées de cette culture des autres sur la carte. \n;Der DLC §Y$DLC_NAME$§! enthält einzigartige Einheitenmodelle für §Y[Root.Culture.GetName]e§! Kulturen. Das bedeutet, dass Ihr jetzt die Armeen Eurer Kultur eindeutig auf der Karte unterscheiden könnt.\n;;El §Y$DLC_NAME$§! contiene modelos de unidades únicas para la cultura §Y[Root.Culture.GetName]§!. Ahora podrás distinguir fácilmente en el mapa a los ejércitos únicos de tu cultura.\n;;;;;;;;;x
DLC_dlc015_TOOLTIP_DELAYED;- Unique graphic units for characters of Russian cultures;- Des graphiques d'unités pour les personnages des cultures russes;- Einzigartiger Einheitengrafiken für Charaktere russischer Kulturen;;- Gráficos únicos de unidades para personajes de culturas rusas;;;;;;;;;x
DLC_dlc015_TOOLTIP_INSTANT;§YRussian Unit Pack§!;§YRussian Unit Pack§! (Pack d'unités russes);§YRussian Unit Pack§!;;§YUnidades rusas§!;;;;;;;;;x
DLC_dlc016_RECOMMENDATION_RUSSIAN;The §Y$DLC_NAME$§! will make the characters of §Y[Root.Culture.GetName]§! culture appear unique in your game, with a wide arrange of face combinations for both male and female characters.\n;Le DLC §Y$DLC_NAME$§! rendra les personnages de culture §Y[Root.Culture.GetName]§! uniques dans votre jeu, avec une grande variété de combinaisons de visages pour hommes et femmes. \n;Der DLC §Y$DLC_NAME$§! gibt Charakteren der §Y[Root.Culture.GetName]en§! Kultur ein einzigartiges Aussehen im Spiel und enthält duzende Gesichterkombinationen für männliche und weibliche Charaktere.\n;;El §Y$DLC_NAME$§! dará un aspecto único a los personajes de la cultura §Y[Root.Culture.GetName]§! de tu partida, con una gran variedad de combinaciones de rostros para personajes masculinos y femeninos.\n;;;;;;;;;x
DLC_dlc016_TOOLTIP_DELAYED;- Unique face combinations for characters of Russian cultures;- Des visages uniques pour les personnages des cultures russes; - Einzigartiger Gesichterkombinationen für Charaktere russischer Kulturen;;- Combinaciones únicas de rostros para personajes de culturas rusas;;;;;;;;;x
DLC_dlc016_TOOLTIP_INSTANT;§YRussian Portraits§!;§YRussian Portraits§! (Portraits russes);§YRussian Portraits§!;;§YRetratos rusos§!;;;;;;;;;x
DLC_dlc017_RECOMMENDATION_BYZANTINE;The songs tracks in §YSongs of Byzantium§! were composed with the Byzantine Empire in mind, and you can listen to the songs when playing as a Byzantine ruler.\n;Les morceaux de §YSongs of Byzantium§! ont été composés en pensant à l'empire byzantin et vous pouvez les écouter quand vous jouez un dirigeant byzantin. \n;Die Musikstücke in §YSongs of Byzantium§! wurden in Hinblick auf das Byzantinische Reich komponiert und können gehört werden, wenn Ihr als byzantinischer Herrscher spielt.\n;;Las pistas de §YCanciones de Bizancio§! se compusieron pensando en el Imperio bizantino y podrás escucharlas al jugar con un gobernante bizantino.\n;;;;;;;;;x
DLC_dlc017_TOOLTIP_DELAYED;- Three soundtracks for rulers in the Byzantine Empire and other Greek, Armenian, or Georgian states;- Trois bandes sonores pour les dirigeants dans l'Empire byzantin et autres États grecs, arméniens ou géorgiens;- Drei Musikstücke für Herrscher des Byzantinischen Reiches oder anderen griechischen, armenischen oder georgischen Staaten;;- Tres pistas para gobernantes del Imperio bizantino y otros estados griegos, armenios, o georgianos;;;;;;;;;x
DLC_dlc017_TOOLTIP_INSTANT;§YSongs of Byzantium§!;§YSongs of Byzantium§! (Musiques de Byzance);§YSongs of Byzantium§!;;§YCanciones de Bizancio§!;;;;;;;;;x
DLC_dlc018_RECOMMENDATION_SI_REQUIRED_NAHUATI;With the ahistorical invasion from west, §YSunset Invasion§! makes it possible to play as the Mesoamericans.\n;Avec l'invasion anhistorique venue de l'ouest, §YInvasion du Soleil Couchant§! rend possible de jouer des mésoaméricains.\n;Mit der ahistorischen Invasion aus dem Westen macht es §YSunset Invasion§! möglich, als Mesoamerikaner zu spielen.\n;;Con una invasión no histórica desde el Oeste, §YSunset Invasion§! permite jugar con los mesoamericanos.\n;;;;;;;;;x
DLC_dlc018_TOOLTIP_DELAYED;- A new invading threat from the west \n- New Aztec culture and religion \n\nAdditional Features: \n- Unique new portraits and units for the great Mesoamerican Menace \n- New on-map shields \n- A new terrible disease brought by the invaders;- Une nouvelle menace d'invasion venant de l'ouest \n- Nouvelle culture et religion aztèques \n\nCaractéristiques additionnelles : \n- Nouveaux portraits et unités uniques pour la grande menace mésoaméricaine \n- Nouveaux blasons \n- Une nouvelle terrible malade apportée par les envahisseurs;- Eine neue einfallende Bedrohung aus dem Westen\n- Neue aztekische Kultur und Religion\n\nZusätzliche Inhalte:\n- Einzigartige neue Porträts und Einheiten für die meso-amerikanische Plage\n- Neue Wappenschilder\n- Eine neue schreckliche Krankheit, die von den Eindringlingen gebracht wird;;- Una gran amenaza invasora del Oeste \n- Nueva cultura y religión azteca \n\nAdemás: \n- Nuevos retratos y unidades únicas para la gran amenaza mesoamericana \n- Nuevos escudos en el mapa \n- Una terrorífica enfermedad traída por los invasores;;;;;;;;;x
