opinion_spoiled_ingrate;Spoiled Ingrate;Ingrat gâté;Verwöhnt und undankbar;;Mimad[From.GetOA] desagradecid[From.GetOA];;;;;;;;;x
opinion_spouse_slayer;Spouse Slayer;Tueur de conjoint;Ehemörder;;Uxoricida;;;;;;;;;x
opinion_sprung_from_jail;Got Released from Prison;Libération de prison;Wurde aus Kerker freigelassen;;Liberado de prisión;;;;;;;;;x
opinion_spurned;Spurned;Éconduit(e);Verschmäht;;Rechazado;;;;;;;;;x
opinion_spy_blackmailed;Blackmailed;Victime de chantage;Erpresst;;Chantajead[This.GetOA];;;;;;;;;x
opinion_spying_on;Spying On;Espionne;Spionage;;Espiando;;;;;;;;;x
opinion_stargazing;Stargazing;Contemplation des étoiles;Sternbeobachtung;;Observación del cielo;;;;;;;;;x
opinion_straightened_up;Straightened up;Redressement;Gebessert;;Enderezad[This.GetOA];;;;;;;;;x
opinion_strangely_flattered;Strangely Flattered;Étranges flatteries;Seltsam geschmeichelt;;Extrañamente halagad[This.GetOA];;;;;;;;;x
opinion_stubborn;Stubborn;Entêtement;Stur;;Testarud[From.GetOA];;;;;;;;;x
opinion_stubborn_rival;Stubborn Rival;Rival opiniâtre;Sturer Rivale;;Rival Testarud[From.GetOA];;;;;;;;;x
opinion_subjugated;Subjugated;Assujettissement;Unterworfen;;Subyugad[This.GetOA];;;;;;;;;x
opinion_subjugated_other_rel;Subjugated;Assujettissement;Unterworfen;;Subyugad[This.GetOA];;;;;;;;;x
opinion_successful_conversion;Successful Convert;Conversion réussie;Erfolgreiche Konvertierung;;Conversión lograda;;;;;;;;;x
opinion_successful_corruption;Freed My Depravity;A libéré ma dépravation;Hat meine Verkommenheit entfesselt;;Desató mi inmoralidad;;;;;;;;;x
opinion_supported_cardinal;Supported Cardinal Election;A soutenu l'élection de cardinal;Hat die Kardinalswahl unterstützt;;Apoyó la elección del Cardenal;;;;;;;;;x
opinion_supported_pope;Supported Pope Election;A soutenu l'élection papale;Hat die Papstwahl unterstützt;;Apoyó la elección del Papa;;;;;;;;;x
opinion_supported_preacher;Sided With My Cleric;A soutenu mon clerc;Auf der Seite meines Klerikers;;A Favor de Mi Clérigo;;;;;;;;;x
opinion_supposed_to_crown;Supposed to crown them;Supposé officier au couronnement;Sollte die Krönung durchführen;;Se supone que lo coronará;;;;;;;;x
opinion_suspected_adultery;Suspected Adultery;Soupçons d'adultère;Vermeintlicher Ehebruch;;Sospecha de adulterio;;;;;;;;;x
opinion_swayed_0;Swayed;Influencé;Beeinflusst;;Influenciad[This.GetOA];;;;;;;;;x
opinion_swayed_1;Softened;Adouci;Besänftigt;;Ablandad[This.GetOA];;;;;;;;;x
opinion_swayed_2;Touched;Touché;Berührt;;Conmovid[This.GetOA];;;;;;;;;x
opinion_swayed_3;Good Acquaintance;Bonne relation;Vertraut;;Conocid[This.GetOA];;;;;;;;;x
opinion_takfir;Takfir;Takfîr;Takfir;;Takfir;;;;;;;;;x
opinion_targeted_by_adventurer;Targeted for Invasion;Ciblé pour invasion;Für eine Invasion ausgewählt;;Objetivo para invasión;;;;;;;;;x
opinion_teach_virtue;Taught a Virtue;A transmis une vertu;Hat eine Tugend gelehrt;;Virtud inculcada;;;;;;;;;x
opinion_terrible_poem;Terrible Poem;Poème atroce;Schreckliches Gedicht;;Poema terrible;;;;;;;;;x
opinion_the_chosen_one;The Chosen One;L'Élu;Der Auserwählte;;[From.GetElLaCap] Elegid[From.GetOA];;;;;;;;;x
opinion_thief;Thief;Vols;Dieb;;Ladrón[From.GetXA];;;;;;;;;x
opinion_thoroughly_impressed;Thoroughly Impressed;Forte impression;Ausgiebig beeindruckt;;Perfectamente impresionad[This.GetOA];;;;;;;;;x
opinion_threatened_me;Threatened Me;A proféré des menaces;Hat mich bedroht;;Me ha amenazado;;;;;;;;;x
opinion_thwarted_tp_destruction;Thwarted Destruction of Trade Post;A contrecarré la destruction du comptoir;Zerstörung eines Handelspostens abgewendet;;Frustrada destrucción del puesto de comercio;;;;;;;;;x
opinion_tickled_me_right;Tickled Me Right;Chatouilles agréables;Hat mich aufs Übelste gekitzelt;;Me hizo cosquillas agradables;;;;;;;;;x
opinion_tickled_me_wrong;Tickled Me Wrong;Chatouilles désagréables;Hat mich richtig gut gekitzelt;;Me hizo cosquillas desagradables;;;;;;;;;x
opinion_tiresome;Tiresome;Fatigant[From.GetXA];Ermüdend;;Pesado;;;;;;;;;x
opinion_took_my_advice;Took My Advice;A suivi mon conseil;Hat meinen Ratschlag angenommen;;Aceptó mi consejo;;;;;;;;;x
opinion_tortured_close_kin;Tortured Close Kin;A torturé un proche parent;Hat engen Verwandten gefoltert;;Torturó a un familiar cercano;;;;;;;;;x
opinion_tortured_family;Tortured Kin;A torturé un parent;Hat Verwandten gefoltert;;Torturó a un familiar;;;;;;;;;x
opinion_tortured_me;Tortured Me;A usé de la torture à mon encontre;Hat mich gefoltert;;Me torturó;;;;;;;;;x
opinion_tossed_me;Tossed me!;Victime d'un lancer de nain !;Warf mich!;;¡Me han defenestrado!;;;;;;;;;x
opinion_tournament_participant;Held Grand Tournament;Organisateur du grand tournoi;Hat ein großes Turnier abgehalten;;El Gran Torneo se ha celebrado;;;;;;;;;x
opinion_tournament_second_place;Second Place in Grand Tournament;Deuxième du grand tournoi;Zweiter Platz im großen Turnier;;Segundo puesto en el Gran Torneo;;;;;;;;;x
opinion_tournament_third_place;Third Place in Grand Tournament;Troisième du grand tournoi;Dritter Platz im großen Turnier;;Tercer puesto en el Gran Torneo;;;;;;;;;x
opinion_tournament_winner;Winner of Grand Tournament;Gagnant du grand tournoi;Gewinner des großen Turniers;;Ganador del Gran Torneo;;;;;;;;;x
opinion_tourney_boost;Champion at Tournament;Champion du tournoi;Sieger eines Turniers;;Campeón en torneo;;;;;;;;;x
opinion_trade_partner;Trade Partner;Partenaire commercial;Handelspartner;;Compañer[From.GetOA] comercial;;;;;;;;;x
opinion_traitor;Traitor;Trahison;Verräter;;Traidor[From.GetXA];;;;;;;;;x
opinion_tried_to_get_me_killed;Tried to get me Killed!;A essayé de me faire tué !;Versuchte mich töten zu lassen!;;¡Intentó que me matasen!;;;;;x
opinion_triumph_held;Triumph Held;A organisé un triomphe;Triumphzug abgehalten;;Triunfo Acontecido;;;;;;;;;x
opinion_trusted_servant;Trusted Servant;Serviteur de confiance;Vertrauenswürdiger Diener;;Sirviente de confianza;;;;;;;;;x
opinion_turned_a_blind_eye;Turned a blind eye;A fermé les yeux;Drückte ein Auge zu;;Hizo la vista gorda;;;;;;;;;x
opinion_tyrant;Tyrant;Tyrannie;Tyrann;;Tiran[From.GetOA];;;;;;;;;x
opinion_tzykanion_neg;Tzykanion Nemesis;Némesis au Tzykanion;Nemesis von Tzykanion;;La Némesis del Tzykanion;;;;;;;;;x
opinion_tzykanion_pos;Tzykanion Partner;Partenaire de Tzykanion;Tzykanion Partner;;Compañer[From.GetOA] de Tzykanion;;;;;;;;;x
opinion_ukon_juhla;Held Ukon Juhla;Fête d'Ukko Ylijumala tenue;Hat Ukon Juhla veranstaltet;;Ukon Juhla Realizado;;;;;;;;;x
opinion_unappreciated;Unappreciated;Non apprécié;Ungewürdigt;;Poc[This.GetOA] apreciad[This.GetOA];;;;;;;;;x
opinion_unchristian;Unchristian;Pas de religion chrétienne;Unchristlich;;Poc[This.GetOA] cristian[This.GetOA];;;;;;;;;x
opinion_uncle;Uncle;Oncle;Onkel;;Tío;;;;;;;;;x
opinion_unconvinced;Unconvinced;Sceptique;Nicht überzeugt;;Escéptic[This.GetOA];;;;;;;;;x
opinion_uncrowned_failure;Uncrowned Failure;Fiasco lié à l'absence de couronne;Ungekrönter Versager;;Fracaso de coronación;;;;;;;;x
opinion_uncrowned_ruler;Still not Crowned;Pas encore couronné;Weiterhin ungekrönt;;Aún sin coronar;;;;;;;;x
opinion_unfaithful_husband;Unfaithful Lecher;Infidélité;Untreuer Lüstling;;Libertin Infiel;;;;;;;;;x
opinion_unfaithful_husband_crime;Unfaithful Lecher;Infidélité;Untreuer Lüstling;;Libertino infiel;;;;;;;;;x
opinion_unfaithful_private;Unfaithful;Infidélité;Untreu;;Infiel;;;;;;;;;x
opinion_unfaithful_wife;Unfaithful Harlot;Infidélité;Untreues Flittchen;;Ramera Infiel;;;;;;;;;x
opinion_unfavored_child;Ominous Child;Enfant de mauvais augure;Unheilvolles Kind;;Niñ[From.GetOA] de malos presagios;;;;;;;;;x
opinion_unfit_ruler;Unfit Ruler;Dirigeant inapte;Ungeeigneter Herrscher;;Gobernante indign[From.GetOA];;;;;;;;;x
opinion_ungrateful;Ungrateful;Ingratitude;Undankbar;;Ingratitud;;;;;;;x
opinion_unhappy;Unhappy;Mécontentement;Unglücklich;;Infeliz;;;;;;;;;x
opinion_unhelpful_ally;Unhelpful Board Game Ally;Allié inutile de jeu de société;Nicht hilfreicher verbündeter bei Brettspiel;;Aliado inútil en un juego de mesa;;;;;;;;;x
opinion_unimpressed;Unimpressed;Pas impressionné;Nicht beeindruckt;;Decepcionad[This.GetOA];;;;;;;;;x
opinion_uninvited;Disappointed;Déception;Enttäuscht;;Decepcionad[This.GetOA];;;;;;;;;x
opinion_unjust_execution;Executed my Countrymen;A exécuté mes compatriotes;Hat meine Landbevölkerung hingerichtet;;Ejecutó a mis compatriotas;;;;;;;;;x
opinion_unreasonable;Unreasonable;Déraisonnable;Unvernünftig;;Irracional;;;;;;;;;x
opinion_unruly_spymaster;Unruly Spymaster;Maître-Espion indiscipliné;Ungehorsamer Meisterspion;;Espía rebelde;;;;;;;;;x
opinion_upset;Upset;En colère;Aufgebracht;;Molest[This.GetOA];;;;;;;;;x
opinion_upset_father;Annoying Brat;Sale môme;Nervendes Balg;;Mocos[From.GetOA] irritante;;;;;;;;;x
opinion_upset_mother;Ungrateful Pest;Petite peste ingrate;Undankbare Plage;;Incordi[From.GetOA] ingrat[From.GetOA];;;;;;;;;x
opinion_used;Tried to use me;A tenté de me manipuler;Wollte mich benutzen;;Intentó utilizarme;;;;;;;;;x
opinion_useless_host;Useless Host;Hôte inutile;Nutzloser Gastgeber;;Anfitrión inútil;;;;;;;;;x
opinion_useless_moron;Useless Moron;Imbécile inutile;Nutzloser Idiot;;Inútil integral;;;;;;;;;x
opinion_usurped_title;Usurped Title;Titre usurpé;Übernommener Titel;;Título usurpado;;;;;;;;;x
opinion_uzgavenes;Held Užgavenes;Fête d'Užgavenes tenue;Hat Užgavenes veranstaltet;;Užgavenes Realizado;;;;;;;;;x
opinion_vassal_transfer;Vassal Transfer;Transfert de vassal;Vasallenübertragung;;Transferir vasallo;;;;;;;;;x
opinion_very_disappointed;Very Disappointed;Grande déception;Sehr Enttäuscht;;Muy decepcionad[This.GetOA];;;;;;;;;x
opinion_very_grateful;Very Grateful;Grande reconnaissance;Sehr Dankbar;;Muy agradecid[This.GetOA];;;;;;;;;x
opinion_very_grateful_donation;Very Grateful;Beaucoup de reconnaissance;Sehr dankbar;;Muy agradecid[This.GetOA];;;;;;;;;x
opinion_victory_prize;Gave Victory Prize;A remporté le prix de la victoire;Gab Siegerpreis;;Dio el premio de la victoria;;;;;;;;x
opinion_vomit;Vomited in Lap;Vomi sur les cuisses;In Schoß gespien;;Vomitado en Regazo;;;;;;;;;x
opinion_was_ordered_to_leave_crowded_court;Was Sent Away From Crowded Court;A été chassé de la cour bondée;Wurde aus dem überfüllten Hof entfernt;;Se le ordenó marcharse de una corte saturada;;;;;;;;;x
opinion_was_praised;Received Professional Praise;A reçu des éloges pour son travail;Erhielt professionellen Lohn;;Recibió alabanza profesional;;;;;;;;;x
opinion_was_rewarded;Received Reward;A reçu une récompense;Belohnung erhalten;;Recompensa recibida;;;;;;;;;x
opinion_was_shown_mercy;Was Shown Mercy;A fait preuve de miséricorde;Wurde begnadigt;;Recibió un trato misericordioso;;;;;;;;;x
opinion_was_thoroughly_praised;Received Thorough Professional Praise;A reçu des éloges appuyées pour son travail;Erhielt ausgiebig Lob;;Recibió elogios profesionales concienzudos;;;;;;;;;x
opinion_was_wildly_praised;Received Wild Professional Praise;A reçu d'inoubliables éloges pour son travail;Wurde mit Lob überschüttet;;Recibió elogios profesionales salvajes;;;;;;;;;x
opinion_weak_duelist;Weak Duelist;Duelliste faible;Schlechter Duellant;;Duelista débil;;;;;;;;;x
opinion_weak_hunter;Weak Hunter;Mauvais chasseur;Schlechter Jäger;;Cazador[From.GetXA] débil;;;;;;;;;x
opinion_went_berserk;Went Berserk;Devenu berserk;Verfiel in einen Kampfrausch;;Se volvió loco;;;;;;;;;x
opinion_whipped;Whipped;A reçu le fouet;Pantoffelheld;;Azotad[From.GetOA];;;;;;;;;x
opinion_whorespawn;Whorespawn;Enfant de putain;Hurengezücht;;Prole de zorra;;;;;;;;;x
opinion_wildly_impressed;Wildly Impressed;Très forte impression;Unbändig beeindruckt;;Salvajemente impresionad[This.GetOA];;;;;;;;;x
opinion_witch;Witch;Sorcière;Hexe;;Bruja;;;;;;;;;x
opinion_woeful;Woeful;Déplorable;Beklagenswert;;Afligid[This.GetOA];;;;;;;;;x
opinion_working_together;Worked Together;Ont travaillé ensemble;Zusammengearbeitet;;Trabajaron juntos;;;;;;;;;x
opinion_worried;Worried;Tourmenté[This.Get_E];Besorgt;;Preocupad[This.GetOA];;;;;;;;;x
opinion_wrong_religion;Wrong Religion;Mauvais choix de religion;Falsche Religion;;Religión equivocada;;;;;;;;;x
opinion_yearly_raised_levies;Raised Levies;A levé des troupes;Ausgehobene Aufgebote;;Levas reclutadas;;;;;;;;;x
overstepped_jurisdiction;Overstepped Jurisdiction;Juridiction outrepassée;Übertretene Gerichtsbarkeit;;Fuera de jurisdicción;;;;;;;;;x
paid_for_celebration_artifact;Celebrated Artifact;Artefact célèbre;Gefeiertes Artefakt;;Recompensado por artefacto;;;;;;;;;x
paranoid_neg;Despises Paranoia;Méprise la paranoïa;Verachtet Paranoia;;Desprecia la paranoia;;;;;;;;;x
paranoid_pos;Paranoia;Paranoïa;Schätzt Paranoia;;Paranoia;;;;;;;;;x
patient_neg;Despises Patient;Méprise la patience;Verachtet Geduld;;Desprecia la paciencia;;;;;;;;;x
patient_pos;Approves of Patience;Approuve la patience;Schätzt Geduld;;Aprueba la paciencia;;;;;;;;;x
perfect_punishment;Perfect Punishment;Punition parfaite;Perfekte Bestrafung;;Castigo perfecto;;;;;;;;;x
pope_disappointed_over_heretic_province;Allowing Heretic Province;A laissé une province devenir hérétique;Ketzerei in der Provinz hinnehmen;;Consentir la provincia hereje;;;;;;;;;x
pope_heathen_removal_approve;Banishing heathens!;Les païens se font bannir !;Die Heiden verbannen!;;¡Desterrando paganos!;;;;;;;;;x
pope_heathen_removal_approve_2;Imprisoning heathens!;Les païens se font emprisonner !;Die Heiden einsperren!;;¡Encarcelando paganos!;;;;;;;;;x
pope_heretic_removal_approve;Removed Heretic Advisor;Conseiller hérétique retiré;Ketzerischer Berater beseitigt;;Ha despedido al consejero hereje;;;;;;;;;x
pope_heretic_removal_disapprove;Refused to Remove Heretic Advisor;Refus de retirer le conseiller hérétique;Ketzerischer Berater nicht beseitigt;;Ha rechazado despedir al consejero hereje;;;;;;;;;x
pope_invest_approve;Approve of Obedience;Approuve l'obéissance;Schätzt Gehorsam;;Aprueba la obediencia;;;;;;;;;x
pope_invest_dislike;Dislike our Independence;N'apprécie pas notre indépendance;Verachtet unsere Unabhängigkeit;;No le gusta nuestra independencia;;;;;;;;;x
preparing_to_invade;Preparing to Invade;Préparation d'une invasion;Invasionsvorbereitung;;Preparando para Invadir;;;;;;;;;x
preparing_to_invade_me;Preparing to Invade;Préparation d'une invasion;Invasionsvorbereitung;;Preparando para Invadir;;;;;;;;;x
pressed_my_claim;Pressed my Claim;A appuyé ma revendication;Brachte meinen Anspruch voran;;Forzada mi reclamación;;;;;;;;;x
proud_neg;Despises Pride;Méprise l'orgueil;Verachtet Stolz;;Desprecia el orgullo;;;;;;;;;x
proud_parent;Proud Parent;Fier parent;Stolze Eltern;;Padre orgulloso;;;;;;;;;x
proud_pos;Approves of Pride;Approuve l'orgueil;Schätzt Stolz;;Aprueba el orgullo;;;;;;;;;x
refused_extra_tribute;Refused Extra Tribute;A refusé de payer un tribut supplémentaire;Verweigerte Zusatztribut;;Rechazado tributo adicional;;;;;;;;;x
refused_indulgences;Refused Indulgences;Indulgences refusées;Verweigerte Ablässe;;Indulgencias rechazadas;;;;;;;;;x
refused_making_repentance;Refused Making Repentance;A refusé de se repentir;Reue verweigert;;Redención denegada;;;;;;;;;x
refused_money_request;Refused Money Request;A refusé la demande d'argent;Verweigerte Geldforderung;;Petición de dinero denegada;;;;;;;;;x
requested_council_position;Requested Council Position;Siège au Conseil demandé;Hat Position im Rat beantragt;;Pedir puesto en el consejo;;;;;;;;;x
requested_land;Requested Land;A Demandé des terres;Hat Land beantragt;;Tierras pedidas;;;;;;;;;x
resentful_of_my_behaviour;Resentful of being forced;Amertume en raison de la contrainte;Empört, gezwungen zu werden;;Rencoroso al verse forzado;;;;;;;;;x
revealed_plot;Revealed Plot;Complot découvert;Aufgedeckte Verschwörung;;Complot revelado;;;;;;;;;x
ruler_not_respect_rank;Does NOT respect rank;Ne respecte pas le rang;Hat KEINEN Respekt vor Rängen;;No respeta el rango;;;;;;;;;x
same_dynasty;Same Dynasty;Même dynastie;Gleiche Dynastie;;Misma dinastía;;;;;;;;;x
saved_him_on_battlefield;Saved his life in a battle;A sauvé sa vie lors d'une bataille;Hat mein Leben in der Schlacht gerettet;;Salvé su vida en una batalla;;;;;;;;;x
saved_my_soul;Saved my Soul;A sauvé mon âme;Rettete meine Seele;;Salvó mi alma;;;;;;;;;x
saved_on_battlefield;Saved my life in a battle;A sauvé ma vie lors d'une bataille;Hat mein Leben in der Schlacht gerettet;;Salvó mi vida en una batalla;;;;;;;;;x
scheming_bastard;Scheming Bastard;Bâtard intrigant;Intriganter Bastard;;Bastard[From.GetOA] maquinador[From.GetXA];;;;;;;;;x
sent_gift;Sent Gift;Cadeau envoyé;Schickte Geschenk;;Regalo enviado;;;;;;;;;x
show_true_humility;Showed his true Humility;a prouvé son humilité;Zeigte seine wahre Ergebenheit;;Ha mostrado su auténtica humildad;;;;;;;;;x
shown_true_humility;Likes our Humility;admire notre humilité;Mag unsere Ergebenheit;;Aprecia nuestra humildad;;;;;;;;;x
shy_neg;Despises Shyness;Méprise la timidité;Verachtet Schüchternheit;;Desprecia la timidez;;;;;;;;;x
shy_pos;Approves of Shyness;Approuve la timidité;Schätzt Schüchternheit;;Aprueba la timidez;;;;;;;;;x
slothful_neg;Despises Sloth;Méprise la paresse;Verachtet Faulheit;;Desprecia la pereza;;;;;;;;;x
slothful_pos;Approves of Sloth;Approuve la paresse;Schätzt Faulheit;;Aprueba la pereza;;;;;;;;;x
slut_seductress;Slut Seductress;Vile séductrice;Verführerin;;Sucia seductora;;;;;;;;;x
sold_my_province;Sold My County;A vendu mon comté;Verkaufte meine Grafschaft;;Vendió mi condado;;;;;;;;;x
sold_vassal_province;Sold Vassal County;Comté vassal vendu;Verkaufte Grafschaft eines Vasallen;;Vendió condado vasallo;;;;;;;;;x
spouse_encouraged;My interests are encouraged;Mes intérêts sont encouragés;Meine Interessen werden angespornt;;Mis intereses son alentados;;;;;;;;;x
spouse_ignores_me;My interests are ignored;Mes intérêts sont ignorés;Meine Interessen werden ignoriert;;Mis intereses son desoídos;;;;;;;;;x
squeezed_for_extra_tribute;Squeezed for Extra Tribute;Contraint[This.Get_E] à payer un tribut supplémentaire;Für Zusatztribute ausgepresst;;Exprimid[This.GetOA] por un tributo adicional;;;;;;;;;x
stole_artifact;Stole Artifact;Artefact volé;Artefakt gestohlen;;Ha robado artefacto;;;;;;;;;x
stole_artifact_penance;Punished for Stealing;Châtiment pour avoir volé;Für Diebstahl bestraft;;Castigado por robar;;;;;;;;;x
stop_backing_ambition;Abandoned Plot;Complot abandonné;Verschwörung fallengelassen;;Conjura abandonada;;;;;;;;;x
STOP_BACKING_AMBITION_INTERACTION_ON_DECLINE;Refused to abandon Plot;A refusé d'abandonner le complot;Weigerte sich, Verschwörung zu verwerfen;;Se niega a abandonar complot;;;;;;;;;x
strengthened_loyalty;Strengthened Loyalty;Loyauté renforcée;Verbesserte Loyalität;;Lealtad reforzada;;;;;;;;;x
succ_law_change;Upset by Succession Law Change;Contrariété à cause de la nouvelle loi de succession;Aufgebracht durch Nachfolgerechtsänderung;;Molesto por el cambio en la ley de sucesión;;;;;;;;;x
suspect_of_murder;Suspect of Murder;Soupçons de meurtre;Des Mordes verdächtigt;;Sospechoso de asesinato;;;;;;;;;x
suspected_coward_rumour;Suspected Coward;Cas présumé de lâcheté;Verdächtigter Feigling;;Sospechoso de cobardía;;;;;;;;;x
suspected_occultist_rumour;Suspected Occultist;Cas présumé d'occultisme;Verdächtigter Okkultist;;Sospechoso de ocultismo;;;;;;;;;x
suspected_of_incest_rumour;Suspected of Incest;Soupçons d'inceste;Der Blutschande verdächtigt;;Sospechoso de incesto;;;;;;;;;x
suspected_sodomite_rumour;Suspected Sodomite;Cas présumé de sodomie;Verdächtigter Sodomit;;Sospechoso de sodomía;;;;;;;;;x
suzerain_deserted;§YSuzerain§! didn't honor a defensive §YCall to Arms§!;Le §Ysuzerain§! n'a pas honoré un §Yappel aux armes défensif§!;Der §YSuzerän§! ist dem §YRuf zu den Waffen§! für einen Verteidigungskrieg nicht nachgekommen;;§YSoberano§! no atiende una §Yllamada a las armas§! defensiva;;;;;;;;;x
suzerain_deserted_reasons;§YSuzerain§! didn't honor a defensive §YCall to Arms§! against their allies;Le §Ysuzerain§! n'a pas honoré un §Yappel aux armes défensif§! contre ses alliés;Der §YSuzerän§! ist dem §YRuf zu den Waffen§! für einen Verteidigungskrieg gegen ihre Verbündeten nicht nachgekommen;;§YSoberano§! no atiende una §Yllamada a las armas§! defensiva contra sus aliados;;;;;;;;;x
talent_recognized;Recognizes my talent;reconnaît mon talent;Erkennt mein Talent;;Reconoce mi talento;;;;;;;;;x
teenage_infatuation;Teenage Infatuation;Engouement d'adolescence;Teenagerliebe;;Capricho Adolescente;;;;;;;;;x
temperate_annoyer;Ruined my Feast;A gâché mon banquet;Ruinierte mein Gelage;;Mi fiesta arruinada;;;;;;;;;x
temperate_bad_judgement;Distrusts your judgement;Se méfie de votre jugement;Misstraut Eurem Urteil;;Desconfía de tu juicio;;;;;;;;;x
temperate_good_judgement;Trusts your judgement;Se fie à votre jugement;Vertraut Eurem Urteil;;Confía en tu juicio;;;;;;;;;x
tight_ruler;Tight Ruler;Dirigeant strict;Böser Herrscher;;Gobernante avaro;;;;;;;;;x
tough_love_opinion;Tough Love;Sévérité;Strenge Liebe;;Amor difícil;;;;;;x
tribal_vassal_refused_call;Refused Call to War;A refusé d'en appeler aux armes;Hat den Kriegsaufruf verweigert;;Llamada a la Guerra rechazada;;;;;;;;;x
trusting_neg;Disapproves of Trust;Désapprouve la confiance;Lehnt Vertrauen ab;;Desaprueba la confianza;;;;;;;;;x
trusting_pos;Mutual Trust;Confiance mutuelle;Gegenseitiges Vertrauen;;Confianza mutua;;;;;;;;;x
warning_received;Warning Received;Avertissement reçu;Warnung erhalten;;Aviso recibido;;;;;;;;;x
well_mannered;Well Mannered;Possède de bonnes manières;Wohlgesittet;;Bien educad[From.GetOA];;;;;;;;;x
won_tributary_war;Won Tributary War;A gagné une guerre tributaire;Sieg im Tributkrieg;;Guerra tributaria ganada;;;;;;;;;x
wroth_neg;Despises Wroth;Méprise la colère;Verachtet Zorn;;Desprecia la cólera;;;;;;;;;x
wroth_pos;Approves of Wroth;Approuve la colère;Schätzt Zorn;;Aprueba la cólera;;;;;;;;;x
zealous_neg;Despises Zealotry;Méprise le zèle;Verachtet religiösen Eifer;;Desprecia el fanatismo;;;;;;;;;x
zealous_pos;Approves of Zealotry;Approuve le zèle;Schätzt religiösen Eifer;;Aprueba el fanatismo;;;;;;;;;x
