administration;Administration;Administration;Verwaltung;;Administración;;;;;;;;;x
tax_levy_law_tribal_5_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_6;Slightly Levy Focused Tribal Obligations;Obligations tribales - Légère levée;Stammespflichten: leichter Truppenfokus;;Obligaciones tribales ligeramente centradas en las levas;;;;;;;;;x
tax_levy_law_tribal_6_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_7;Levy Focused Tribal Obligations;Obligations tribales - Levée modérée;Stammespflichten: Truppenfokus;;Obligaciones tribales centrados en las levas;;;;;;;;;x
tax_levy_law_tribal_7_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_8;Heavily Levy Focused Tribal Obligations;Obligations tribales - Forte levée;Stammespflichten: deutlicher Truppenfokus;;Obligaciones tribales profundamente centradas en las levas;;;;;;;;;x
tax_levy_law_tribal_8_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_desc;Tribal Obligation Laws;Lois d'obligations tribales;Stammespflichten;;Leyes de obligación tribales;;;;;;;;;x
temple_contract;Church Levies;Levée religieuse;Kirchenaufgebote;;Levas de iglesia;;;;;;;;;x
temple_contract_0;Minimal Church Levies;Levée religieuse minimale;Minimale Kirchenaufgebote;;Leva de iglesia mínima;;;;;;;;;x
temple_contract_0_desc;The Prince-Bishops are expected to provide a small amount of troops for the defense of the realm.;Les évêques princiers sont tenus mettre à disposition un petit pourcentage de troupes pour la défense du Royaume.;Die Fürstbischöfe müssen einen kleinen Teil der Truppen zur Verteidigung des Reichs stellen.;;Se espera que los príncipes-obispos proporcionen una pequeña cantidad de tropas para la defensa del reino.;;;;;;;;;x
temple_contract_0_option;Min;Min.;Min;;Mín.;;;;;;;;;x
temple_contract_1;Normal Church Levies;Levée religieuse normale;Normale Kirchenaufgebote;;Leva de iglesia mediana;;;;;;;;;x
temple_contract_1_desc;The Prince-Bishops are expected to provide a moderate amount of troops for the defense of the realm.;Les évêques princiers sont tenus de mettre à disposition un pourcentage raisonnable de troupes pour la défense du Royaume.;Die Fürstbischöfe müssen einen moderaten Teil der Truppen zur Verteidigung des Reichs stellen.;;Se espera que los príncipes-obispos proporcionen una cantidad moderada de tropas para la defensa del reino.;;;;;;;;;x
temple_contract_1_option;Normal;Normale;Normal;;Mediana;;;;;;;;;x
temple_contract_2;Large Church Levies;Levée religieuse forte;Große Kirchenaufgebote;;Leva de iglesia numerosa;;;;;;;;;x
temple_contract_2_desc;The Prince-Bishops are expected to provide a substantial amount of troops for the defense of the realm. ;Les évêques princiers sont tenus de mettre à disposition un pourcentage important de troupes pour la défense du Royaume. ;Die Fürstbischöfe müssen einen erheblichen Teil der Truppen zur Verteidigung des Reichs stellen.;;Se espera que los príncipes-obispos proporcionen una cantidad sustanciosa de tropas para la defensa del reino..;;;;;;;;;x
temple_contract_2_option;Large;Forte;Groß;;Numerosa;;;;;;;;;x
temple_contract_3;Maximum Church Levies;Levée religieuse maximale;Maximale Kirchenaufgebote;;Leva de iglesia máxima;;;;;;;;;x
temple_contract_3_desc;The Prince-Bishops are expected to provide a large amount of troops for the defense of the realm. ;Les évêques princiers sont tenus de mettre à disposition un important pourcentage de troupes pour la défense du Royaume. ;Die Fürstbischöfe müssen einen großen Teil der Truppen zur Verteidigung des Reichs stellen.;;Se espera que los príncipes-obispos proporcionen una gran cantidad de tropas para la defensa del reino..;;;;;;;;;x
temple_contract_3_option;Max;Max.;Max;;Máx.;;;;;;;;;x
temple_contract_desc;These laws control the size of the levies that vassal pontiffs are formally obliged to provide their secular liege.;Ces lois déterminent les effectifs militaires que les vassaux religieux sont tenus de mettre à la disposition de leur seigneur lige séculier.;Diese Gesetze regeln die Größe der Aufgebote, die kirchliche Vasallen formell ihrem säkularen Lehnsherrn zur Verfügung stellen müssen.;;Estas leyes controlan el tamaño de las levas que los pontífices vasallos están obligados a proporcionar al señor seglar.;;;;;;;;;x
temple_tax;Church Taxation;Impôt religieux;Kirchenbesteuerung;;Impuesto de iglesia;;;;;;;;;x
temple_tax_0;No Church Tax;Exonération du clergé;Keine Kirchensteuer;;Sin impuesto de iglesia;;;;;;;;;x
temple_tax_0_desc;Landed Priests are exempt from taxes.;Les religieux terriens sont exonérés d'impôt.;Geistliche mit Landbesitz sind von der Kirchensteuer befreit.;;Los sacerdotes hacendados están exentos de impuestos.;;;;;;;;;x
temple_tax_0_option;None;Aucun;Keine;;Nada;;;;;;;;;x
temple_tax_1;Minimal Church Tax;Impôt religieux minimal;Minimale Kirchensteuer;;Impuesto de iglesia mínimo;;;;;;;;;x
temple_tax_1_desc;Landed Priests are expected to make a small financial contribution to the greater good of the realm.;Les religieux terriens doivent apporter une petite contribution financière pour le bien du pays.;Geistliche mit Landbesitz müssen für das allgemeine Wohl des Reichs einen geringen finanziellen Beitrag leisten.;;Se espera que los sacerdotes hacendados realicen una pequeña contribución financiera por el bien del reino.;;;;;;;;;x
temple_tax_1_option;Min;Min.;Min;;Mín.;;;;;;;;;x
temple_tax_2;Medium Church Tax;Impôt religieux moyen;Moderate Kirchensteuer;;Impuesto de iglesia moderado;;;;;;;;;x
temple_tax_2_desc;Landed Priests are expected to make a moderate financial contribution to the greater good of the realm.;Les religieux terriens doivent apporter une contribution financière moyenne pour le bien du pays.;Geistliche mit Landbesitz müssen für das allgemeine Wohl des Reichs einen moderaten finanziellen Beitrag leisten.;;Se espera que los sacerdotes hacendados realicen una pequeña contribución financiera por el bien del reino.;;;;;;;;;x
temple_tax_2_option;Medium;Moyen;Moderat;;Moderado;;;;;;;;;x
temple_tax_3;Large Church Tax;Impôt religieux élevé;Hohe Kirchensteuer;;Impuesto de iglesia alto;;;;;;;;;x
temple_tax_3_desc;Landed Priests are expected to make a substantial financial contribution to the greater good of the realm. ;Les religieux terriens doivent apporter une importante contribution financière pour le bien du pays. ;Geistliche mit Landbesitz müssen für das allgemeine Wohl des Reichs einen erheblichen finanziellen Beitrag leisten.;;Se espera que los sacerdotes hacendados realicen una contribución financiera sustanciosa por el bien del reino.;;;;;;;;;x
temple_tax_3_option;Large;Élevé;Hoch;;Alto;;;;;;;;;x
temple_tax_desc;Church vassals nominally provide their secular liege with a significant tithe - unless they like the head of their religion better!;Les vassaux religieux sont tenus de verser à leur seigneur lige séculier une dîme non négligeable, sauf s'ils préfèrent le chef de leur religion !;Kirchenvasallen zahlen ihrem säkularen Lehnsherrn beträchtliche Zehnten - es sei denn, sie mögen das Oberhaupt ihrer Religion mehr!;;En teoría, los vasallos de la Iglesia proporcionan a su señor seglar un diezmo significativo, ¡a no ser que prefieran a su líder espiritual!;;;;;;;;;x
tribal_contract;Tribal Levies;Levée tribale;Stammeslehnstruppen;;Levas tribales;;;;;;;;;x
tribal_contract_0;Minimal Tribal Levies;Levée tribale minimale;Minimale Stammeslehnstruppen;;Levas tribales mínimas;;;;;;;;;x
tribal_contract_0_desc;The Tribes are expected to provide a small amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition une petite troupe pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein kleines Kontingent zu stellen.;;Se espera que las tribus proporcionen una pequeña cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_0_option;Min;Min.;Min;;Mín.;;;;;;;;;x
tribal_contract_1;Normal Tribal Levies;Levée tribale normale;Normale Stammeslehnstruppen;;Levas tribales normales;;;;;;;;;x
tribal_contract_1_desc;The Tribes are expected to provide a moderate amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un pourcentage moyen de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein mittelgroßes Kontingent zu stellen.;;Se espera que las tribus proporcionen una moderada cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_1_option;Normal;Normale;Normal;;Mediana;;;;;;;;;x
tribal_contract_2;Large Tribal Levies;Levée tribale forte;Viele Stammeslehnstruppen;;Levas tribales grandes;;;;;;;;;x
tribal_contract_2_desc;The Tribes are expected to provide a substantial amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un pourcentage important de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein umfangreiches Kontingent zur Verteidigung des Reiches zu stellen.;;Se espera que las tribus proporcionen una sustancial cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_2_option;Large;Forte;Groß;;Numerosa;;;;;;;;;x
tribal_contract_3;Maximum Tribal Levies;Levée tribale maximale;Maximale Stammeslehnstruppen;;Levas tribales máximas;;;;;;;;;x
tribal_contract_3_desc;The Tribes are expected to provide a large amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un important pourcentage de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein großes Kontingent zur Verteidigung des Reiches bereitzustellen.;;Se espera que las tribus proporcionen la máxima cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_3_option;Max;Max.;Max;;Máx.;;;;;;;;;x
tribal_contract_desc;Tribal Levy Laws control the obligations of tribes to provide troops for their liege.;Les lois relatives aux levées tribales déterminent leur obligation à fournir des troupes à leur seigneur lige.;Die Gesetze regeln, wie viele Truppen die Stämme ihrem Lehnsherren stellen müssen.;;Las leyes de levas tribales controlan las obligaciones de las tribus de proporcionar tropas;;;;;;;;;;
tribal_organization;Tribal Organization;Organisation tribale;Stammesorganisation;;Organización Tribal;;;;;;;;x
tribal_organization_0;Minimum Tribal Organization;Organisation tribale minimale;Minimale Stammesorganisation;;Organización Tribal Mínima;;;;;;;;x
tribal_organization_0_desc;With low organization chiefs have barely any control over their vassals.;En raison de cette faible organisation, les chefs ont peu de contrôle sur leurs vassaux.;Bei geringer Stammesorganisation sind die Häuptlinge beinahe machtlos gegenüber ihren Vasallen.;;Con una baja organización, los jefes no tienen apenas control sobre sus vasallos.;;;;;;;;;x
tribal_organization_0_option;Min;Min.;Min;;Mín.;;;;;;;;x
tribal_organization_1;Low Tribal Organization;Organisation tribale faible;Niedrige Stammesorganisation;;Organización Tribal Baja;;;;;;;;x
tribal_organization_1_desc;Chiefs have limited power over their vassals.;Les chefs ont un pouvoir limité sur leurs vassaux.;Häuptlinge haben beschränkte Macht über ihre Vasallen.;;Los jefes tienen un poder limitado sobre sus vasallos.;;;;;;;;;x
tribal_organization_1_option;Low;Faible;Niedrig;;Baja;;;;;;;;x
tribal_organization_2;Medium Tribal Organization;Organisation tribale moyenne;Mittlere Stammesorganisation;;Organización Tribal Media;;;;;;;;x
tribal_organization_2_desc;The power of vassals and liege chiefs are somewhat balanced.;La répartition des pouvoirs entre les vassaux et leur chef est relativement équilibrée.;Die Macht von Vasallen und Häuptlingen ist einigermaßen ausgeglichen.;;El poder de los vasallos y el de los señores feudales están equilibrados.;;;;;;;;;x
tribal_organization_2_option;Medium;Moyenne;Mittel;;Media;;;;;;;;x
tribal_organization_3;High Tribal Organization;Organisation tribale élevée;Hohe Stammesorganisation;;Organización Tribal Alta;;;;;;;;x
tribal_organization_3_desc;Chiefs are gaining in power over their vassals.;Les chefs gagnent de l'influence sur leurs vassaux.;Die Macht der Häuptlinge über ihre Vasallen nimmt zu.;;Los jefes están ganando poder sobre sus vasallos.;;;;;;;;;x
tribal_organization_3_option;High;Élevée;Hoch;;Alta;;;;;;;;x
tribal_organization_4;Absolute Tribal Organization;Organisation tribale absolue;Absolute Stammesorganisation;;Organización Tribal Absoluta;;;;;;;;x
tribal_organization_4_desc;Chiefs have control over their vassals, with laws similar to that of feudal lords.;Les chefs ont le contrôle de leurs vassaux avec des lois comparables à celles des seigneurs féodaux.;Häuptlinge kontrollieren ihre Vasallen mit Gesetzen, die jenen der feudalen Fürsten gleichen.;;Los jefes tienen control sobre sus vasallos, con leyes parecidas a las de los señores feudales.;;;;;;;;;x
tribal_organization_4_option;Max;Max;Max;;Máx.;;;;;;;;x
tribal_organization_desc;Tribal Organization is the counterpart to the feudal Crown Authority laws. However, even highly organized tribes have low control over their vassals.;L'organisation tribale est le pendant des lois féodales touchant à l'autorité de la Couronne. Cependant, même les tribus les plus organisées n'ont que peu de contrôle sur leurs vassaux.;Stammesorganisation ist das Äquivalent zur feudalen Kronautorität. Allerdings haben selbst gutorganisierte Stämme nur wenig Kontrolle über ihre Vasallen.;;La Organización Tribal es la homóloga a las leyes de la Autoridad de la Corona feudal. No obstante, hasta las tribus mejor organizadas tienen poco control sobre sus vasallos.;;;;;;;;;x
tribal_tax;Tribal Taxation;Impôt tribal;Stammesbesteuerung;;Impuestos tribales;;;;;;;;;x
tribal_tax_0;No Tribal Tax;Exonération des tribus;Keine Stammesbesteuerung;;Ningún impuesto Tribal;;;;;;;;;x
tribal_tax_0_desc;Tribes are exempt from taxes.;Les tribus sont exonérées d'impôts.;Die Stämme sind von Steuern befreit.;;Las tribus están exentas de impuestos.;;;;;;;;;x
tribal_tax_0_option;None;Aucun;Keine;;Nada;;;;;;;;;x
tribal_tax_1;Minimal Tribal Tax;Impôt tribal minimal;Minimale Stammesbesteuerung;;Impuesto tribal mínimo;;;;;;;;;x
tribal_tax_1_desc;Tribes are expected to make a small financial contribution to the greater good of the realm.;Les tribus doivent apporter une petite contribution financière pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen geringen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una pequeña contribución financiera para el bien mayor del reino.;;;;;;;;;x
tribal_tax_1_option;Min;Min;Min;;Mín.;;;;;;;;;x
tribal_tax_2;Medium Tribal Tax;Impôt tribal moyen;Mittlere Stammesbesteuerung;;Impuesto tribal medio;;;;;;;;;x
tribal_tax_2_desc;Tribes are expected to make a moderate financial contribution to the greater good of the realm.;Les tribus doivent apporter une contribution financière modérée pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen moderaten finanziellen Beitrag leisten.;;Se espera que las tribus hagan una moderada contribución financiera para el bien mayor del reino.;;;;;;;;;x
tribal_tax_2_option;Medium;Moyen;Moderat;;Moderado;;;;;;;;;x
tribal_tax_3;Large Tribal Tax;Impôt tribal élevé;Hohe Stammesbesteuerung;;Impuesto tribal grande;;;;;;;;;x
tribal_tax_3_desc;Tribes are expected to make a substantial financial contribution to the greater good of the realm.;Les tribus doivent apporter une contribution financière substantielle pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen erheblichen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una sustancial contribución financiera para el bien mayor del reino.;;;;;;;;;x
tribal_tax_3_option;Large;Elevé;Hoch;;Alto;;;;;;;;;x
tribal_tax_desc;Tribes do not generate much gold, but their taxation can be adjusted by laws.;Les tribus ne rapportent pas beaucoup d'or, par contre les lois ajusteront leurs impôts.;Die Goldeinnahmen der Stämme sind gering. Trotzdem ist die Höhe der Besteuerung gesetzlich geregelt.;;Las tribus no generan mucho oro, pero sus impuestos pueden ser ajustados por las leyes.;;;;;;;;;x
true_cognatic_succession;Absolute Cognatic;Cognatique;Absolut kognatisch;;Cognación absoluta;;;;;;;;;x
true_cognatic_succession_desc;Women inherit on the same grounds men do.;Les femmes héritent sur un pied d'égalité avec les hommes.;Frauen sind in der Erbfolge gleichberechtigt.;;Las mujeres pueden heredar del mismo modo que los hombres.;;;;;;;;;x
turkish_succession;Open;Ouverte;Offen;;Sucesión abierta;;;;;;;;;x
ultimogeniture;Ultimogeniture;Ultimogéniture;Ultimogenitur;;Ultimogenitura;;;;;;;;;x
vassal_wars_law;Vassal War Declaration;Guerres des vassaux;Vasallenkriegserklärung;;Declaración de guerra de vasallos;;;;;;;;;x
vassal_wars_law_0;Uncontrolled Vassal Wars;Guerres vassales libres;Unkontrollierte Vasallenkriege;;Guerras de vasallos descontroladas;;;;;;;;;x
vassal_wars_law_0_desc;Vassals may fight against enemies both within and without the realm so long as Realm Peace is not enforced.;Les vassaux peuvent combattre leurs ennemis à l'intérieur comme à l'extérieur du pays tant que la paix dans le pays n'est pas décrétée.;Vasallen können gegen Feinde innerhalb und außerhalb des Reichs kämpfen, solange der Reichsfrieden nicht durchgesetzt wird.;;Vasallos pueden luchar contra enemigos tanto dentro como fuera del Reino, siempre y cuando no se imponga la Paz del Reino.;;;;;;;;;x
vassal_wars_law_0_option;Allowed;Autorisé;Erlaubt;;Permitido;;;;;;;;;x
vassal_wars_law_1;Only External Vassal Wars;Guerres vassales externes seulement;Nur externe Vasallenkriege;;Solo guerras de vasallos externas;;;;;;;;;x
vassal_wars_law_1_desc;Vassals are forbidden from declaring war on enemies within the realm, but may attack external enemies so long as Realm Peace is not enforced.;Les vassaux ont l'interdiction de déclarer la guerre à leurs ennemis à l'intérieur du pays, mais peuvent attaquer leurs ennemis à l'extérieur, tant que la paix dans le pays n'est pas déclarée.;Vasallen dürfen Feinden innerhalb des Reichs nicht den Krieg erklären, können aber Feinde außerhalb des Reichs angreifen, solange der Reichsfrieden nicht durchgesetzt wird.;;Vasallos tienen prohibido declarar la guerra a enemigos dentro del Reino, pero pueden atacar a enemigos externos siempre y cuando no se haya impuesto la Paz del Reino.;;;;;;;;;x
vassal_wars_law_1_option;External;Externe;Extern;;Externo;;;;;;;;;x
vassal_wars_law_2;Disallowed Vassal Wars;Guerres vassales interdites;Untersagte Vasallenkriege;;Guerras de vasallos no permitidas;;;;;;;;;x
vassal_wars_law_2_desc;Vassals are forbidden from declaring war both inside and outside the realm.;Les vassaux ont l'interdiction de déclarer la guerre, que ce soit à des ennemis à l'intérieur du pays ou à l'extérieur.;Vasallen dürfen Feinden weder innerhalb noch außerhalb des Reichs den Krieg erklären.;;Vasallos tienen prohibido declarar la guerra tanto dentro como fuera del Reino.;;;;;;;;;x
vassal_wars_law_2_option;Illegal;Illégal;Verbot;;Ilegal;;;;;;;;;x
vassal_wars_law_desc;Vassal War Declaration;Guerres des vassaux;Vasallenkriegserklärung;;Declaración de guerra de vasallos;;;;;;;;;x
vice_royalty;Viceroyalty;Vice-royauté;Vizeherrscherwürde;;Virreinato;;;;;;;;;x
vice_royalty_desc;Emperors can grant kingdoms or duchies to vassals as Viceroyalties. Such grants are not inherited and will revert back to the emperor when the Viceroy dies - a handy way of staying below your Vassal Limit.;Les empereurs peuvent donner des royaumes ou des duchés à leurs vassaux en tant que vice-royautés. Ces concessions ne sont pas héréditaires et reviennent à l'empereur à la mort du vice-roi. Une manière bien commode de ne pas dépasser votre limite de vassaux.;Kaiser können Vasallen mit Königreichen oder Herzogtümer belehnen, die dann als Vizekönigreiche gelten. Diese Lehen werden nicht vererbt, sondern fallen an den Kaiser zurück, wenn der Vizekönig stirbt. So ist es leichter, unter dem Vasallenlimit zu bleiben.;;Los emperadores pueden conceder reinos o ducados a los vasallos como Virreinatos. Otorgamientos como éste no se heredan y volverán al emperador cuando muera el virrey -una manera práctica de permanecer por debajo de tu Límite de Vasallos.;;;;;;;;;x
vice_royalty_0;No Viceroyalties;Pas de vice-royautés;Keine Vizekönigreiche;;No Virreinatos;;;;;;;;;x
vice_royalty_0_desc;Disables Viceroyalties.;Ne permet pas de vice-royautés.;Deaktiviert jeden Gebrauch von Vizekönigswürden;;Inhabilita cualquier uso de virreinatos.;;;;;;;;;x
vice_royalty_0_option;None;Aucune;Keine;;Ninguno;;;;;;;;;x
vice_royalty_1;Kingdom Viceroyalties;Vice-royautés de rang royal;Vizekönigswürden;;Reino Virreinato;;;;;;;;;x
vice_royalty_1_desc;Enables Kingdom Viceroyalties.;Autorise la création de vice-royautés à partir de royaumes.;Ermöglicht Vizekönigswürden.;;Posibilita Virreinatos en el Reino.;;;;;;;;;x
vice_royalty_1_option;Kingdoms;Royaumes;König;;Reinos;;;;;;;;;x
vice_royalty_2;Duchy Viceroyalties;Vice-royautés de rang ducal;Vizeherzogswürden;;Virreinatos Ducado;;;;;;;;;x
vice_royalty_2_desc;Enables Kingdom and Duchy Viceroyalties.;Autorise la création de vice-royautés à partir de duchés et de royaumes.;Schaltet das Einsetzen von Vizeherrschern in Königreichen und Herzogtümern frei.;;Activa los virreinatos en reinos y ducados.;;;;;;;;;x
vice_royalty_2_option;Duchies;Duchés;Herzog;;Ducados;;;;;;;;;x
war_voting_power;War Declaration;Déclaration de guerre;Kriegserklärung;;Declaración de guerra;;;;;;;;;x
war_voting_power_0;Ruler War Declaration Sovereignty;Souveraineté du dirigeant pour les déclarations de guerre;Herrscher entscheidet über Kriegserklärungen;;Soberanía del gobernante en declaraciones;;;;;;;;;x
war_voting_power_0_desc;The Ruler has full authority on War Declarations.\n;Le dirigeant décide seul des déclarations de guerre.\n;Der Herrscher hat bei Kriegserklärungen die volle Entscheidungsbefugnis.\n;;El gobernante tiene plena autoridad sobre las declaraciones de guerra.\n;;;;;;;;;x
war_voting_power_0_option;Ruler;Dirigeant;Herrscher;;Gobernante;;;;;;;;;x
war_voting_power_1;War Declaration Committee;Comité de déclaration de guerre;Kriegserklärungskomitee;;Comité de declaración de guerra;;;;;;;;;x
war_voting_power_1_desc;Council members vote on War Declarations.\n;Les membres du Conseil votent sur les déclarations de guerre.\n;Ratsmitglieder stimmen über Kriegserklärungen ab.\n;;Los miembros del Consejo votan sobre Declaraciones de Guerra.\n;;;;;;;;;x
war_voting_power_1_option;Council;Conseil;Rat;;Consejo;;;;;;;;;x
war_voting_power_desc;The Council's ability to influence Declarations of War.;La capacité du Conseil à influencer les déclarations de guerre.;Die Möglichkeit des Rates, Kriegserklärungen zu beeinflussen.;;Capacidad del Consejo para influir en las declaraciones de guerra.;;;;;;;;;x
ze_administration_laws;Administration;Administration;Verwaltung;;Administración;;;;;;;;;x
ze_administration_laws_0;Feudal Administration;Administration féodale;Feudale Verwaltung;;Administración Feudal;;;;;;;;;x
ze_administration_laws_0_desc;A feudal society is a hierarchy of landed lords, where each person in the system owes fealty to those directly above and commands those directly below. It is the way most of the medieval world works, and it means that the ruler depends greatly on the loyalty of [Player.GetHerHis] more powerful vassals.;Une société féodale est une hiérarchie de seigneurs terriens. Chaque personne dans ce système jure allégeance à celles qui se trouvent au-dessus d'elle et commande à celles qui se trouvent en dessous. C'est ainsi que la majorité du monde médiéval fonctionne. Cela signifie qu'un souverain dépend grandement de la loyauté de ses plus puissants vassaux.;Eine Feudalgesellschaft bezeichnet ein hierarchisches System von Fürsten mit Landbesitz. Jede Person hat einen Lehnsherrn, dem sie direkt unterstellt ist, sowie Lehnsmänner, die ihr direkt unterstellt sind. Der Großteil der mittelalterlichen Welt folgte diesem Prinzip. Als Konsequenz davon war der Herrscher stark von der Loyalität [Player.GetHerHis]er einflussreicheren Vasallen abhängig.;;Una sociedad feudal es una jerarquía de terratenientes en la cual cada persona del sistema debe lealtad a sus superiores y dan órdenes a los que tienen por debajo. La mayor parte del mundo medieval funciona de este modo, lo que significa que el gobernante depende, en gran medida, de la lealtad de [Player.GetHerHis] vasallos más poderosos.;;;;;;;;;x
ze_administration_laws_0_option;Feudal;Féodale;Feudal;;Feudal;;;;;;;;;x
ze_administration_laws_1;Late Feudal Administration;Administration de fin d'époque féodale;Spätfeudale Verwaltung;;Administración feudal tardía;;;;;;;;;x
ze_administration_laws_1_desc;Late feudal lords realize the importance of keeping the inheritance together to facilitate their dynasty's long-term increase in power and wealth. In this system, there is a tendency for vassals to grow more and more powerful with time if not kept in check.;Les derniers seigneurs de l'époque féodale réalisent l'importance de conserver leur héritage uni pour faciliter la conservation du pouvoir et de la fortune de leur dynastie à long terme. Dans ce système, les vassaux ont tendance à devenir de plus en plus puissants avec le temps s'ils ne sont pas surveillés.;Spätfeudale Adlige erkennen, wie wichtig es ist, das Erbe zusammenzuhalten, um den langfristigen Macht- und Geldzuwachs der Dynastie zu fördern. In diesem System besteht die Tendenz, dass Vasallen mit der Zeit immer mächtiger werden, wenn man keine vorbeugenden Maßnahmen ergreift.;;Los señores feudales se dan cuenta de la importancia de mantener la herencia junta para facilitar el aumento a largo plazo del poder y la riqueza de su dinastía. En este sistema, hay una tendencia a que los vasallos se vuelvan más y más poderosos con el tiempo si no se les tiene controlados.;;;;;;;;;x
ze_administration_laws_1_option;Late;Tardive;Spät;;Tardía;;;;;;;;;x
ze_administration_laws_2;Imperial Administration;Administration impériale;Kaiserlich-imperiale Verwaltung;;Administración Imperial;;;;;;;;;x
ze_administration_laws_2_desc;This system of administration is similar to that of the Roman Empire, with a hierarchy of magistrates and functionaries running daily business in the name of the emperor. It allows for a power structure that hands less power to permanently landed vassals.;Ce système est similaire à celui qui existait dans l'Empire romain : une hiérarchie de magistrats et de fonctionnaires s'occupe de la gestion au quotidien au nom de l'empereur. Ce système permet une structure puissante qui accorde moins de pouvoirs aux vassaux définitivement attachés à leur terre.;Dieses Verwaltungssystem ähnelt dem des Römischen Reiches. Eine Hierarchie von Magistraten und Funktionären erledigt die Regierungsgeschäfte im Namen des Kaisers. Dabei entsteht ein Machtgefüge, bei dem weniger Macht in die Hände der Fürsten bzw. Grundherren übergeht.;;Este sistema de administración es similar al del Imperio Romano, cuenta con una jerarquía de magistrados y funcionarios que llevan diariamente los asuntos en nombre del emperador. Esto permite crear una estructura de poder que ofrece menos poder a los vasallos que poseen tierras de forma permanente.;;;;;;;;;x
ze_administration_laws_2_option;Imperial;Impériale;Imperial;;Imperial;;;;;;;;;x
